,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
9567,3,4,0,6,1,7,8,4,1,2,56,1,2,1,2,2540,1,400,4,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
9568,4,1,3,13,1,5,3,5,1,1,58,0,0,0,1,3168,9,400,3,4,4,1,7,0,0,0,3,0,1,0,0,-1.0,1,0
9577,11,1,5,17,1,7,12,3,1,1,26,1,2,1,1,12808,1,400,4,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
9578,7,3,5,9,1,5,1,2,1,2,28,0,1,0,2,11292,12,400,2,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
9581,11,1,5,17,1,5,12,4,1,1,44,0,1,0,1,3228,14,400,4,4,4,5,6,1,0,0,6,0,1,0,1,-1.0,1,0
9582,4,2,0,13,1,1,5,5,1,1,40,0,2,1,1,10365,5,400,3,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
9583,10,2,5,17,1,1,11,2,1,1,34,0,0,0,0,4482,13,400,3,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,0,0
9586,4,3,1,17,1,7,5,3,1,1,28,1,0,0,1,1568,6,400,3,4,4,0,4,0,0,0,0,0,1,0,0,-1.0,1,0
9588,1,3,3,9,1,5,2,5,1,1,63,0,2,1,1,23,8,400,3,4,4,1,7,0,0,0,1,0,1,0,2,-1.0,1,0
9589,3,4,4,2,1,2,4,5,1,2,37,0,2,1,1,6374,14,400,1,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
9602,10,4,2,17,1,5,10,3,1,1,38,1,1,0,1,7387,13,400,3,4,4,1,6,0,1,0,1,0,1,1,1,-1.0,1,0
9605,1,3,3,13,1,6,2,4,1,1,22,1,0,0,1,5708,11,400,1,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,1,0
9620,3,2,4,9,1,6,4,3,1,2,34,0,1,0,1,13005,1,400,4,4,4,0,5,0,0,0,1,0,1,2,1,-1.0,1,0
9629,2,4,3,9,1,7,5,3,1,1,79,0,0,0,1,5325,9,400,2,4,4,1,7,0,0,0,1,0,1,0,0,-1.0,1,0
9630,10,2,6,9,1,7,11,3,1,1,27,0,6,2,5,3093,3,400,4,4,4,5,5,0,0,0,3,0,1,0,0,-1.0,2,0
9633,4,3,0,13,1,6,5,3,1,1,54,0,2,1,2,3670,3,400,1,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
9637,6,4,1,6,1,7,7,5,1,1,44,1,1,0,1,5200,4,400,2,4,4,3,7,0,0,0,6,0,1,0,1,-1.0,1,0
9640,7,2,3,17,1,2,8,2,1,1,43,1,0,0,1,5567,12,400,3,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
9642,8,4,6,9,1,7,7,2,1,1,31,1,1,0,1,6868,11,400,2,4,4,3,6,0,0,0,3,4,2,1,1,-1.0,1,0
9648,7,2,4,13,1,6,8,3,1,1,77,0,2,1,1,13146,10,400,2,4,4,1,6,0,0,0,3,0,1,2,2,-1.0,1,0
9649,1,1,3,9,1,2,2,2,1,2,66,0,0,0,1,4208,13,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
9653,4,3,5,6,1,1,5,5,1,2,28,0,0,0,0,6995,13,400,1,4,4,0,4,0,0,0,0,0,1,1,0,-1.0,0,0
9654,8,3,1,18,1,6,9,3,1,1,59,0,1,0,2,10133,3,400,1,4,4,1,7,0,0,0,1,0,1,1,1,-1.0,1,0
9657,5,4,1,9,1,6,6,4,1,1,64,1,0,0,1,606,8,400,2,4,4,1,7,0,0,0,1,0,1,0,0,-1.0,1,0
9659,3,3,4,0,1,1,4,3,1,2,43,0,1,0,1,8678,16,400,1,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
9666,10,4,3,6,1,6,11,4,1,1,38,0,4,1,5,13349,9,400,3,4,4,1,6,0,0,0,3,0,1,2,1,-1.0,2,0
9670,7,1,4,13,1,2,8,1,1,1,65,0,0,0,0,11322,5,400,2,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,0,0
9674,8,1,5,13,1,7,9,1,1,1,37,1,0,0,1,1373,6,400,3,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,1,0
9677,5,3,5,3,1,7,6,4,1,2,32,0,2,1,2,14189,9,400,1,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,1,0
9678,2,4,4,6,1,5,3,4,1,2,33,0,0,0,1,13109,10,400,4,4,4,0,6,0,0,0,6,0,1,2,0,-1.0,1,0
9684,1,4,0,18,1,5,2,5,1,1,42,0,0,0,1,10454,6,400,2,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,1,0
9685,5,1,0,6,1,6,6,4,1,2,0,0,2,1,5,7348,3,400,2,4,4,3,0,0,0,0,0,0,1,1,2,-1.0,2,0
9687,0,3,3,13,1,6,1,3,1,1,68,0,1,0,1,8004,10,400,2,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
9689,4,4,0,6,1,7,5,4,1,2,67,1,0,0,1,2001,15,400,3,4,4,3,7,0,0,0,1,0,1,0,0,-1.0,1,0
9691,3,1,0,9,1,6,4,4,1,1,74,0,1,0,2,3912,9,400,3,4,4,3,7,0,0,0,3,0,1,0,1,-1.0,1,0
9700,4,3,1,12,1,7,5,4,1,1,56,0,1,0,3,10114,6,400,1,2,3,0,7,0,0,0,0,0,1,1,1,-1.0,2,0
9701,10,2,2,13,1,7,11,2,1,1,27,0,0,0,1,15094,6,400,2,4,4,0,4,0,0,0,3,0,1,2,0,-1.0,1,0
9707,9,3,5,6,1,6,10,3,1,1,27,1,1,0,1,9577,8,400,4,4,4,5,5,0,0,0,3,4,2,1,1,-1.0,1,0
9709,3,3,3,13,1,6,4,4,1,2,28,0,0,0,2,6077,14,700,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
9711,0,1,2,6,1,5,1,2,1,2,0,0,2,1,5,11907,9,400,1,4,4,3,0,0,0,0,0,0,1,2,2,-1.0,2,0
9713,4,1,1,2,1,7,5,3,1,2,45,0,2,1,1,10423,14,400,1,4,4,5,5,0,0,0,1,0,1,1,2,-1.0,1,0
9714,3,4,6,16,1,7,4,4,1,2,34,0,2,1,3,7003,16,400,4,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,2,0
9718,11,2,4,18,1,5,11,1,1,1,47,0,0,0,3,6618,14,400,4,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,2,0
9721,3,4,1,17,1,7,4,4,1,1,66,1,0,0,1,1452,7,400,2,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
9722,8,2,0,13,1,1,9,2,1,1,50,0,0,0,1,3614,5,400,1,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,1,1
9726,1,4,2,17,1,2,2,5,1,1,41,0,2,1,1,12595,2,400,2,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
9729,9,5,5,0,1,7,10,5,1,1,73,0,0,0,5,14530,14,400,1,4,4,5,7,0,0,0,6,0,1,2,0,-1.0,2,0
9730,11,2,2,18,1,1,12,3,1,1,75,0,2,1,3,14492,5,400,3,4,4,5,7,0,0,0,1,0,1,2,2,-1.0,2,0
9732,9,3,5,17,1,7,10,3,1,1,42,0,0,0,2,13398,14,400,3,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
9739,8,1,4,17,1,5,9,1,1,1,42,1,0,0,1,11450,9,400,3,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,0
9742,10,2,4,13,1,1,11,3,1,1,45,0,1,0,1,5946,9,400,2,4,4,0,5,0,0,0,1,0,3,0,1,-1.0,1,0
9745,0,3,1,6,1,6,1,3,1,2,0,0,2,1,5,2968,11,400,4,4,4,5,0,0,0,0,0,0,1,0,2,-1.0,2,1
9749,1,2,5,2,1,6,2,2,1,2,34,0,0,0,2,9380,12,400,2,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
9756,8,4,1,17,1,7,9,4,1,1,43,1,1,0,1,5721,8,400,4,4,4,1,5,1,1,0,0,0,1,0,1,-1.0,1,0
9758,2,4,0,5,1,1,3,5,1,1,46,1,1,0,2,4970,4,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
9762,7,5,0,9,1,5,1,3,1,2,32,1,1,0,1,1209,15,400,3,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,1,0
9765,7,1,2,13,1,5,8,2,1,1,45,0,2,1,1,10530,5,400,2,4,4,1,6,0,0,0,6,0,1,1,2,-1.0,1,1
9766,3,3,2,2,1,2,4,4,1,2,31,1,0,0,5,1422,3,400,4,4,4,1,5,0,0,0,1,0,1,0,0,-1.0,2,0
9767,0,3,1,17,1,2,1,3,1,1,51,0,2,1,2,712,16,400,4,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
9768,8,2,5,13,1,5,9,2,1,1,26,1,0,0,0,11304,8,400,2,4,4,3,5,0,0,0,0,0,1,1,0,-1.0,0,0
9769,4,4,3,13,1,7,5,4,1,1,39,0,0,0,1,790,11,400,2,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,1
9778,6,3,4,9,1,6,7,3,1,1,31,1,4,1,5,959,1,400,1,4,4,0,5,0,1,0,0,0,1,0,1,-1.0,2,0
9791,10,2,1,13,1,2,11,2,1,1,46,0,1,0,0,6132,10,400,2,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,0,0
9800,11,3,5,0,1,7,12,4,1,1,39,0,2,1,3,463,13,400,1,4,4,5,6,0,0,0,0,4,2,0,2,-1.0,2,0
9801,6,2,0,17,1,7,7,4,1,1,28,0,1,0,1,6127,10,400,4,4,4,3,6,0,0,0,1,0,1,0,1,-1.0,1,0
9814,6,3,5,18,1,2,7,3,1,1,66,0,2,1,2,7486,13,400,2,4,4,1,7,0,0,0,1,0,1,1,2,-1.0,1,0
9822,11,3,5,2,1,6,11,4,1,1,59,1,2,1,1,6843,10,400,4,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,1,0
9823,6,4,5,13,1,5,7,5,1,1,37,1,1,0,1,14628,6,400,3,4,4,1,6,0,0,0,3,0,1,2,1,-1.0,1,0
9827,3,3,1,6,1,1,4,3,1,2,0,0,1,0,5,10636,7,400,4,4,4,3,0,0,0,0,0,0,1,1,1,-1.0,2,0
9829,7,4,3,13,1,7,1,2,1,2,61,0,0,0,2,8006,13,400,3,4,4,5,7,0,0,0,6,0,1,1,0,-1.0,1,0
9834,10,3,4,13,1,5,11,3,1,1,55,0,0,0,0,9665,14,400,4,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,0,0
9843,4,3,3,2,1,6,5,3,1,2,34,0,1,0,1,1787,2,400,3,4,4,0,4,0,0,0,6,0,1,0,1,-1.0,1,0
9846,11,4,2,13,1,6,12,4,1,1,39,0,2,1,2,7649,1,400,4,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
9849,1,3,1,9,1,6,2,3,1,1,45,0,1,0,1,5877,7,400,4,4,4,0,6,0,0,0,1,0,1,0,1,-1.0,1,0
9855,9,4,2,2,1,6,10,5,1,1,45,0,1,0,1,2324,9,400,4,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,0
9856,0,3,2,6,1,1,1,4,1,1,30,1,0,0,1,5898,1,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
9858,11,5,4,6,1,5,10,2,1,1,71,0,0,0,5,2157,1,400,1,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
9868,3,4,1,17,1,6,4,5,1,2,19,0,0,0,0,2181,15,400,1,4,4,1,3,0,0,0,6,0,1,0,0,-1.0,0,0
9870,3,3,5,17,1,6,8,3,1,1,32,0,0,0,0,12384,14,400,3,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,0,0
9879,2,1,1,2,1,2,3,3,1,2,35,0,2,1,1,3410,9,400,2,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
9882,1,2,0,9,1,6,2,4,1,1,40,1,0,0,1,8821,4,400,3,4,4,0,5,0,0,0,6,4,2,1,0,-1.0,1,0
9887,2,3,1,13,1,5,3,4,1,2,27,0,2,1,1,11491,8,400,3,4,4,3,5,0,0,0,1,0,1,2,2,-1.0,1,0
9889,8,4,6,17,1,5,9,4,1,1,26,1,1,0,1,3309,3,400,3,4,4,1,5,0,0,1,0,0,1,0,1,-1.0,1,0
9890,1,3,3,13,1,1,2,4,1,1,33,0,2,1,1,14988,5,400,1,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
9891,1,2,4,9,1,1,2,2,1,2,44,1,1,0,1,15017,10,400,1,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
9892,0,2,0,13,1,2,1,4,1,2,30,1,2,1,2,611,10,400,4,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
9897,8,3,6,6,1,7,9,3,1,1,43,0,2,1,1,3999,11,400,4,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
9901,4,3,3,17,1,5,5,3,1,2,22,0,1,0,2,5745,15,400,4,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,0
9907,10,2,1,17,1,1,11,2,1,1,42,1,1,0,1,14949,12,400,3,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,0
9910,10,3,5,17,1,6,11,3,1,1,40,0,2,1,5,5806,14,400,1,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,2,0
9912,5,3,3,9,1,6,6,3,1,2,35,0,1,0,1,13459,1,400,2,4,4,3,5,0,0,0,3,0,1,2,1,-1.0,1,0
9913,10,2,6,16,1,6,11,3,1,1,49,0,2,1,4,8476,8,400,1,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,2,0
9914,9,4,5,6,1,6,10,4,1,1,36,1,0,0,2,8444,5,400,1,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,1,0
9920,7,2,1,17,1,6,8,4,1,1,41,1,1,0,1,137,9,400,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
9924,2,4,3,17,1,5,5,3,1,1,38,0,2,1,1,9599,16,400,4,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,1,0
9929,0,3,3,9,1,6,1,3,1,1,38,1,1,0,3,13037,2,400,2,4,4,0,4,0,0,1,0,0,1,2,1,-1.0,2,0
9931,1,1,5,13,1,2,2,2,1,2,38,1,1,0,2,11459,13,400,3,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,1,0
9940,8,3,0,17,1,6,7,1,1,1,28,1,1,0,1,11801,1,400,4,4,4,5,6,0,0,0,3,0,1,2,1,-1.0,1,0
9943,2,4,0,17,1,1,3,4,1,2,36,0,1,0,1,791,1,400,3,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
9945,0,3,1,17,1,2,1,4,1,1,38,0,2,1,2,8005,14,400,2,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
9957,0,3,5,17,1,6,1,3,1,2,31,0,2,1,1,9059,1,400,3,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
9962,11,5,6,13,1,7,11,3,1,1,31,1,1,0,2,15322,10,400,1,4,4,1,6,0,0,0,1,0,1,2,1,-1.0,1,0
9967,2,2,1,13,1,6,3,2,1,2,36,0,2,1,1,13416,15,400,4,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
9968,4,3,1,17,1,6,5,5,1,1,43,0,0,0,1,13463,9,400,2,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
9969,0,1,5,9,1,2,1,4,1,2,34,1,1,0,1,6390,10,400,4,4,4,1,6,0,0,0,3,0,1,1,1,-1.0,1,0
9973,6,1,6,13,1,1,7,1,1,1,65,1,2,1,1,581,7,400,3,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
9975,0,1,4,2,1,2,1,2,1,2,46,0,6,2,5,9472,13,400,3,4,4,3,6,0,0,0,3,4,3,1,0,-1.0,2,0
9976,5,2,1,9,1,7,6,3,1,1,54,0,1,0,1,2836,2,400,2,4,4,0,5,0,0,0,6,4,2,0,1,-1.0,1,0
9977,4,2,0,17,1,5,4,4,1,1,52,0,0,0,1,8087,1,400,1,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,0
9982,1,2,2,6,1,5,2,4,1,1,37,0,0,0,0,9094,13,400,1,4,4,0,7,0,0,0,0,4,2,1,0,-1.0,0,0
9984,1,3,3,17,1,1,2,3,1,2,32,0,0,0,1,5685,4,400,3,4,4,5,5,0,0,0,6,0,1,0,0,-1.0,1,1
9992,8,4,1,5,1,6,9,4,1,1,49,0,6,2,5,8912,3,400,4,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,2,0
9994,0,3,2,13,1,6,1,3,1,1,34,0,2,1,1,4593,4,400,1,4,4,3,6,0,0,0,6,0,3,0,2,-1.0,1,0
10003,8,4,1,6,1,7,9,4,1,1,43,0,2,1,5,1549,2,400,3,4,4,3,5,0,0,0,1,0,1,0,2,-1.0,2,0
10007,3,2,1,6,1,2,4,3,1,2,0,0,0,0,5,269,5,400,3,4,4,1,0,0,0,0,0,0,1,0,0,-1.0,2,0
10010,7,3,4,13,1,7,8,4,1,1,34,0,1,0,1,7569,9,400,4,4,4,5,6,0,0,0,3,0,1,1,1,-1.0,1,0
10014,2,3,1,9,1,7,3,3,1,2,34,0,2,1,2,14910,2,400,1,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
10022,9,4,1,9,1,6,10,4,1,1,43,0,1,0,1,15122,2,400,3,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
10025,6,1,3,13,1,6,7,2,1,1,62,0,1,0,1,7780,1,400,1,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
10027,7,4,1,13,1,6,8,4,1,1,66,1,0,0,2,1806,6,400,4,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
10028,7,1,4,17,1,5,8,1,1,1,32,0,1,0,1,11577,12,400,2,4,4,3,6,0,0,0,3,0,1,2,1,-1.0,1,0
10031,10,4,3,6,1,6,11,4,1,1,43,0,1,0,1,15084,7,400,3,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
10035,3,3,0,13,1,1,4,4,1,1,46,0,1,0,1,5597,1,400,3,4,4,5,7,0,0,0,0,0,1,0,1,-1.0,1,0
10037,5,3,5,13,1,7,6,3,1,1,38,0,1,0,1,3154,15,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
10042,11,3,1,17,1,6,11,1,1,1,49,1,0,0,0,4880,9,400,4,4,4,1,7,0,0,0,0,0,3,0,0,-1.0,0,0
10044,10,4,6,9,1,5,11,4,1,1,45,0,2,1,2,13145,12,700,2,4,4,1,6,0,0,0,6,0,1,2,2,-1.0,1,0
10045,2,4,2,9,1,6,3,4,1,1,65,0,0,0,2,13106,16,400,1,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
10047,1,2,0,2,1,7,2,3,1,1,26,1,2,1,1,7540,15,400,2,4,4,1,5,0,0,0,3,4,2,1,2,-1.0,1,0
10049,1,3,1,2,1,7,2,3,1,0,34,0,0,0,5,1444,4,400,1,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,2,0
10051,0,5,3,13,1,2,9,4,1,1,48,0,0,0,1,13393,1,700,3,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,1,0
10052,7,2,5,17,1,5,8,2,1,1,45,0,1,0,1,10630,11,400,3,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,1
10053,0,4,0,13,1,3,1,4,1,1,40,0,2,1,1,3987,3,400,1,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
10058,0,4,2,13,1,2,1,4,1,1,25,0,1,0,1,4152,12,400,3,4,4,3,4,0,0,1,3,0,1,0,1,-1.0,1,0
10061,2,3,1,2,1,7,3,5,1,1,54,0,0,0,5,15327,4,400,1,4,4,3,7,0,0,0,3,0,1,2,0,-1.0,2,0
10062,7,2,6,15,1,1,8,2,1,1,57,1,1,0,5,8895,3,400,3,4,4,5,7,0,0,0,1,0,1,1,1,-1.0,2,0
10064,10,4,4,13,1,5,11,4,1,1,32,1,1,0,1,7661,1,400,4,4,4,0,4,0,0,0,6,0,1,1,1,-1.0,1,0
10068,10,4,3,18,1,7,10,1,1,1,47,0,2,1,4,7494,8,400,2,4,4,3,7,0,0,0,0,0,1,1,2,-1.0,2,0
10077,0,2,0,17,1,2,1,2,1,2,35,1,1,0,2,5693,13,400,1,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
10083,9,4,6,6,1,7,10,4,1,1,28,0,1,0,1,3150,2,400,4,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
10090,9,1,0,17,1,1,10,1,1,1,47,0,2,1,0,1620,16,400,1,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,0,0
10091,7,3,3,5,1,6,8,4,1,1,47,0,2,1,4,1893,11,400,2,4,4,0,7,0,0,0,0,0,1,0,2,-1.0,2,0
10094,9,4,2,13,1,6,10,5,1,1,49,0,1,0,1,6862,10,400,3,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,1,0
10096,8,4,5,9,1,7,9,4,1,1,40,0,1,0,1,9226,1,400,2,4,4,1,6,0,0,0,3,0,3,1,1,-1.0,1,0
10100,7,2,1,17,1,2,8,2,1,1,35,0,1,0,1,14217,16,400,2,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,0
10106,2,5,4,13,1,5,3,5,1,2,40,0,2,1,1,6644,6,400,2,4,4,3,5,0,0,0,3,1,1,1,2,-1.0,1,0
10115,8,4,2,0,1,7,9,4,1,1,49,0,1,0,2,11432,4,400,3,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,0
10124,9,1,2,9,1,2,10,2,1,1,43,0,1,0,1,2917,1,400,3,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
10128,0,2,4,6,1,1,1,2,1,2,0,0,2,1,5,14654,15,400,3,4,4,3,0,0,0,0,0,0,1,2,2,-1.0,2,0
10132,6,3,2,9,1,6,7,4,1,1,53,1,0,0,5,5677,3,400,4,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,2,0
10133,0,3,0,13,1,6,1,3,1,1,33,0,1,0,2,2864,8,400,2,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,1
10134,2,1,1,2,1,1,3,3,1,2,35,0,1,0,1,1172,11,400,4,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
10136,6,5,6,6,1,7,7,5,1,1,68,0,2,1,1,12537,16,400,2,4,4,3,7,0,0,0,3,0,1,2,2,-1.0,1,0
10141,10,3,5,17,1,5,11,3,1,1,80,1,0,0,0,3829,15,400,1,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,0,0
10146,0,5,0,13,1,7,9,3,1,1,60,0,0,0,1,678,4,400,3,4,4,1,7,0,0,0,3,0,1,0,0,-1.0,1,0
10151,4,3,1,6,1,7,5,3,1,2,30,1,4,1,5,9350,16,400,3,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,2,0
10152,11,1,6,18,1,1,11,1,1,1,76,0,1,0,1,4198,7,400,4,4,4,0,7,0,0,0,3,0,1,0,1,-1.0,1,0
10153,9,3,6,17,1,7,10,3,1,1,68,1,0,0,2,14184,3,400,4,4,4,1,7,0,0,0,6,0,1,2,0,-1.0,1,0
10154,4,4,3,6,1,6,4,2,1,2,43,0,4,1,5,2000,3,400,2,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,2,0
10158,2,3,4,9,1,7,3,4,1,2,27,1,1,0,1,9962,15,400,3,4,4,1,5,0,0,0,1,0,1,1,1,-1.0,1,0
10161,5,4,1,9,1,6,6,4,1,1,30,0,1,0,1,13727,15,400,4,4,4,3,5,0,0,0,0,0,1,2,1,-1.0,1,1
10162,9,1,3,9,1,2,10,2,1,1,31,0,1,0,1,6628,5,400,1,4,4,0,5,0,0,0,0,0,1,1,1,-1.0,1,0
10163,1,4,1,6,1,2,2,5,1,2,33,1,0,0,1,6619,14,400,1,4,4,5,5,0,0,0,1,0,1,1,0,-1.0,1,0
10164,10,1,3,13,1,2,11,1,1,1,60,1,0,0,1,3505,3,400,4,4,4,3,7,0,0,0,3,0,1,0,0,-1.0,1,0
10167,5,3,5,6,1,1,6,4,1,2,23,0,0,0,0,1191,9,400,2,4,4,1,4,0,0,0,1,0,1,0,0,-1.0,0,0
10175,11,1,1,13,1,2,12,1,1,1,43,1,0,0,1,14705,15,400,2,4,4,3,6,0,0,0,6,0,1,2,0,-1.0,1,0
10179,8,1,4,17,1,1,9,1,1,1,54,0,2,1,1,4476,6,400,4,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
10183,0,3,2,13,1,6,1,3,1,2,42,0,2,1,2,2912,3,400,2,4,4,1,6,0,0,0,0,0,3,0,2,-1.0,1,0
10191,8,1,4,13,1,2,9,2,1,1,47,1,0,0,1,4811,5,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
10194,1,4,1,3,1,2,2,5,1,1,39,0,2,1,5,11118,4,400,2,4,4,1,6,0,0,0,6,0,1,1,2,-1.0,2,0
10199,0,4,0,17,1,2,1,4,1,1,30,1,0,0,1,2253,14,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
10201,3,4,2,2,1,6,4,5,1,1,53,0,2,1,3,1162,10,400,2,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,2,0
10202,7,1,5,17,1,5,8,1,1,1,42,1,0,0,0,508,5,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,0,0
10203,0,3,3,13,1,6,1,3,1,1,65,0,0,0,1,2911,5,400,3,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
10204,2,5,6,6,1,1,5,2,1,2,29,1,1,0,1,8881,4,400,2,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
10206,8,2,6,13,1,7,9,2,1,1,39,0,2,1,2,3197,14,400,2,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
10209,11,3,0,17,1,5,12,4,1,1,26,1,0,0,0,14601,9,400,4,4,4,1,5,0,0,0,6,0,1,2,0,-1.0,0,0
10216,4,4,1,17,1,6,5,5,1,2,33,0,2,1,1,6799,13,400,2,4,4,0,6,0,0,0,1,0,1,1,2,-1.0,1,0
10220,2,2,0,13,1,5,3,3,1,1,35,1,0,0,1,5070,8,400,4,4,4,1,5,0,0,0,0,0,1,0,0,-1.0,1,0
10223,10,4,1,9,1,6,11,4,1,1,54,1,0,0,1,1328,4,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
10224,4,3,0,17,1,6,5,3,1,1,37,0,0,0,1,1936,7,400,3,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,1,0
10229,2,4,2,13,1,7,3,5,1,1,52,0,2,1,1,14854,10,400,4,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
10231,5,3,4,6,1,1,6,4,1,2,29,0,2,1,2,7519,4,400,1,4,4,5,5,0,0,0,0,4,2,1,2,-1.0,1,0
10232,0,4,0,13,1,5,5,4,1,1,40,0,6,2,3,15193,12,400,1,4,4,5,6,0,0,0,3,0,1,2,0,-1.0,2,0
