,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
5333,6,2,4,9,1,1,7,2,0,2,32,0,2,1,1,7512,1,400,3,4,4,1,6,0,0,0,3,0,1,1,2,-1.0,1,0
5334,3,4,1,13,0,6,4,4,1,1,40,0,1,0,1,9616,7,400,2,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
5370,8,1,1,13,1,5,9,1,0,1,62,0,1,0,1,2647,2,400,4,4,4,5,7,0,0,0,0,4,2,0,1,-1.0,1,0
5394,9,2,3,6,1,2,10,2,0,2,31,0,2,1,1,3234,4,400,1,4,4,3,5,0,0,0,1,0,1,0,2,-1.0,1,0
5417,11,3,1,2,1,2,12,3,0,1,53,0,2,1,2,12880,11,400,2,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
5423,0,3,0,9,0,2,1,3,1,1,39,0,1,0,1,7243,9,500,4,4,4,1,6,0,0,0,6,2,1,1,1,-1.0,1,0
5426,7,1,5,13,1,6,8,1,0,1,27,0,2,1,1,10640,14,400,1,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
5429,10,3,3,6,1,6,11,5,0,2,29,1,0,0,1,15201,7,400,1,4,4,5,6,0,0,0,6,0,1,2,0,-1.0,1,0
5439,7,2,0,6,1,1,8,2,0,1,45,1,0,0,0,2425,13,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,0
5441,9,4,6,6,1,5,10,4,0,1,33,0,1,0,2,5993,5,400,2,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,1,0
5442,10,3,5,2,1,5,11,3,0,1,35,1,0,0,1,11670,9,400,2,4,4,1,5,0,0,0,1,0,1,2,0,-1.0,1,0
5451,8,3,0,3,1,2,9,4,0,1,29,0,0,0,1,4388,1,400,2,4,4,0,5,0,0,0,0,0,3,0,0,-1.0,1,0
5468,5,1,3,13,1,7,6,4,0,1,34,0,0,0,0,14245,11,400,1,4,4,0,3,0,0,0,0,0,1,2,0,-1.0,0,0
5473,1,5,5,17,0,7,2,5,1,2,42,0,0,0,0,6035,2,400,4,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,0,1
5479,0,1,1,2,0,2,1,1,0,1,41,1,1,0,2,765,1,400,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
5492,9,3,5,9,1,7,10,3,0,2,26,0,2,1,1,13335,8,400,4,4,4,5,5,0,0,0,0,0,1,2,2,-1.0,1,0
5506,0,3,4,18,0,1,1,4,1,1,47,0,2,1,5,2615,6,400,2,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,2,0
5509,0,5,3,17,0,7,9,2,1,1,24,0,1,0,2,14195,10,400,3,4,4,0,4,0,0,1,3,0,1,2,1,-1.0,1,0
5521,10,1,1,17,1,6,11,1,0,1,52,0,2,1,2,6645,15,400,3,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
5527,9,3,6,6,1,6,10,4,0,2,18,0,1,0,2,11477,1,400,2,4,4,3,1,0,0,0,1,0,1,2,1,-1.0,1,0
5532,10,4,3,6,1,6,11,4,0,2,25,1,4,1,5,91,2,400,1,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,2,0
5540,7,3,1,6,1,2,8,3,0,1,39,0,0,0,5,2726,2,400,4,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,2,0
5549,3,1,1,17,1,7,4,2,0,1,31,0,2,1,1,1730,11,400,4,4,4,5,5,0,0,0,6,1,1,0,2,-1.0,1,0
5560,11,4,1,3,1,2,12,4,0,1,42,0,1,0,2,7773,14,400,2,4,4,3,5,0,0,0,0,0,1,1,1,-1.0,1,0
5573,0,1,0,13,0,7,3,3,1,1,26,0,0,0,1,2485,6,400,4,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,1
5587,9,2,1,13,1,6,10,3,0,1,52,0,1,0,3,12346,16,400,3,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,2,0
5602,6,4,1,17,0,2,6,3,1,1,62,0,2,1,1,4077,3,400,2,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
5608,11,3,1,13,1,2,12,3,0,1,31,0,2,1,1,11440,4,400,4,4,4,3,5,0,0,0,0,0,3,2,2,-1.0,1,0
5613,7,4,0,9,1,7,8,5,0,1,40,0,2,1,1,10623,3,400,2,4,4,3,4,0,0,0,0,0,1,1,2,-1.0,1,0
5615,10,3,4,9,1,5,10,2,0,1,34,1,1,0,1,2328,8,400,4,4,4,0,5,0,0,0,6,0,1,0,1,-1.0,1,0
5616,6,1,6,15,1,5,7,4,0,1,80,0,2,1,2,2838,5,400,1,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,1,0
5621,11,2,5,2,1,5,12,5,0,1,48,0,2,1,2,4334,2,400,3,4,4,3,6,0,0,0,1,0,1,0,2,-1.0,1,0
5623,8,3,2,9,1,6,9,4,0,1,48,0,2,1,1,698,16,400,4,4,4,0,6,0,0,0,0,0,3,0,2,-1.0,1,0
5624,8,1,6,18,1,5,9,1,0,1,31,0,2,1,1,11518,9,400,3,4,4,1,5,0,0,0,6,0,1,2,2,-1.0,1,0
5625,8,2,1,2,1,1,9,3,0,1,53,0,2,1,2,12955,5,500,4,4,4,5,7,0,0,0,6,2,1,2,2,-1.0,1,0
5631,3,3,0,2,0,7,4,4,1,1,41,0,2,1,1,2213,8,400,1,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
5650,9,3,3,17,1,2,10,4,0,1,24,1,1,0,1,7531,13,400,2,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,1,0
5653,3,3,1,6,0,6,4,4,1,1,26,0,2,1,2,9471,1,400,1,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
5656,10,3,1,2,1,7,11,3,0,2,37,0,2,1,1,3353,10,400,2,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
5659,10,1,5,13,1,2,11,2,0,1,22,0,1,0,1,9396,15,400,1,4,4,3,1,0,0,0,3,0,1,1,1,-1.0,1,0
5674,9,1,6,6,1,5,10,1,0,1,28,0,2,1,1,8356,9,400,1,4,4,3,1,0,0,0,6,0,1,1,2,-1.0,1,0
5685,7,1,3,9,1,7,8,2,0,1,48,1,1,0,1,12121,6,400,4,2,3,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
5704,0,2,5,0,0,7,1,3,1,1,55,0,1,0,2,2809,10,400,2,4,4,3,7,0,0,0,0,0,1,0,1,-1.0,1,1
5706,6,1,2,13,1,5,7,2,0,1,30,1,0,0,0,11509,10,400,2,4,4,0,6,0,0,0,0,4,2,2,0,-1.0,0,0
5716,5,3,2,6,0,2,6,3,1,1,45,0,1,0,1,2908,14,500,3,4,4,1,6,0,0,0,6,2,1,0,1,-1.0,1,0
5726,9,2,1,11,1,7,5,3,0,1,27,0,1,0,1,12017,16,400,3,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
5760,9,1,5,2,1,7,10,1,0,2,31,0,1,0,1,7666,4,400,2,4,4,0,4,0,0,0,1,4,2,1,1,-1.0,1,1
5789,7,1,1,17,1,6,8,2,0,1,32,0,2,1,0,12848,10,400,3,4,4,5,5,0,0,0,6,0,1,2,2,-1.0,0,0
5811,2,3,5,13,0,7,3,4,1,1,63,1,1,0,1,13486,3,700,4,4,4,0,7,0,0,0,3,0,1,2,1,-1.0,1,0
5814,5,3,0,17,0,1,6,3,1,1,61,0,2,1,1,14702,16,400,1,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
5815,11,2,1,9,1,6,12,2,0,1,28,1,1,0,2,14972,13,400,2,4,4,0,6,0,0,0,1,0,1,2,1,-1.0,1,0
5816,9,3,6,9,1,2,3,1,0,1,42,0,2,1,1,12921,6,400,3,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
5835,7,3,5,6,1,5,8,3,0,2,34,0,0,0,0,5811,15,400,4,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,0,0
5857,5,3,0,17,0,1,6,3,1,1,77,0,1,0,1,5837,5,400,4,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,0
5869,3,2,0,13,0,2,4,3,1,1,27,0,2,1,2,1184,3,400,4,4,4,3,6,0,0,0,3,1,1,0,2,-1.0,1,0
5870,1,4,3,2,0,2,2,4,1,1,49,0,0,0,5,9089,13,400,4,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,2,0
5879,0,3,5,17,0,6,1,4,1,1,27,1,0,0,0,8332,3,400,3,4,4,0,4,0,0,0,1,0,1,1,0,-1.0,0,0
5883,7,2,2,6,1,2,8,3,0,1,26,0,2,1,1,2015,2,400,3,4,4,5,3,0,0,0,1,0,1,0,2,-1.0,1,0
5885,9,2,2,13,1,2,10,4,0,2,33,0,1,0,1,15376,3,400,4,4,4,0,4,0,0,0,0,0,3,2,1,-1.0,1,1
5892,3,3,4,2,0,5,4,3,1,1,47,0,2,1,3,5661,7,400,1,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,2,0
5894,6,1,3,9,1,2,7,1,0,1,79,0,2,1,0,14350,15,400,3,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,0,0
5896,8,1,1,13,1,1,9,1,0,1,38,0,0,0,1,6569,11,400,1,4,4,3,6,0,0,0,6,0,1,1,0,-1.0,1,0
5911,8,4,0,2,1,2,9,5,0,2,40,0,2,1,2,11564,15,700,3,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
5931,1,2,1,5,0,2,2,2,1,1,49,1,0,0,4,6871,8,400,1,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,2,0
5932,1,3,3,9,0,2,2,5,1,1,54,0,1,0,2,4291,11,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
5945,2,5,6,13,0,7,5,1,1,1,32,0,0,0,1,8878,8,400,1,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,1,1
5972,9,4,0,6,1,6,10,5,0,1,30,1,0,0,1,4483,14,400,1,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,1,0
5988,5,5,0,17,0,5,2,1,1,1,39,1,2,1,2,8623,1,400,2,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
5999,9,3,2,9,1,5,10,4,0,1,29,0,2,1,1,1610,16,400,3,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
6041,11,2,2,13,1,5,12,3,0,1,42,1,1,0,1,4481,4,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
6047,4,4,0,17,0,2,5,4,1,1,29,0,2,1,2,9359,12,400,3,4,4,5,6,0,0,0,6,0,1,1,2,-1.0,1,0
6052,1,4,2,13,0,6,2,5,1,1,28,0,1,0,2,6469,8,400,2,4,4,1,5,0,0,0,0,4,2,1,1,-1.0,1,0
6062,10,5,2,6,1,7,10,1,0,2,35,0,2,1,1,10329,2,400,2,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
6065,10,2,6,6,1,1,11,2,0,1,40,0,2,1,0,8477,7,400,1,4,4,5,6,0,0,0,1,0,1,1,2,-1.0,0,0
6082,5,4,1,6,1,7,6,4,0,1,38,0,2,1,1,9545,16,400,4,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
6101,0,4,5,6,0,6,1,4,1,1,64,0,0,0,1,574,2,400,2,4,4,1,6,0,0,0,1,0,1,0,0,-1.0,1,0
6109,9,4,5,9,1,6,10,4,0,1,27,0,2,1,2,10970,10,400,4,4,4,3,5,1,0,0,0,0,1,1,2,-1.0,1,0
6155,8,1,6,17,1,1,9,1,0,1,41,0,0,0,0,12815,7,400,4,4,4,1,4,0,0,0,0,0,1,2,0,-1.0,0,0
6158,0,5,0,2,0,5,9,2,1,1,38,0,2,1,2,7699,11,400,2,4,4,0,7,0,0,0,0,0,1,1,2,-1.0,1,0
6163,6,1,4,13,1,5,7,1,0,1,50,0,0,0,1,15099,2,400,3,4,4,0,6,0,0,0,1,0,1,2,0,-1.0,1,0
6171,10,1,1,2,1,6,3,2,0,2,35,0,2,1,3,2329,4,400,3,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,2,0
6172,9,1,3,17,1,2,10,1,0,1,21,0,2,1,1,6320,3,400,3,4,4,0,4,0,0,0,3,0,1,1,2,-1.0,1,0
6180,11,3,5,2,1,7,12,4,0,1,57,0,2,1,1,4879,7,400,4,4,4,3,7,0,0,0,6,0,1,0,2,-1.0,1,0
6183,11,5,0,13,1,7,11,1,0,2,30,1,1,0,1,5502,12,400,1,4,4,5,5,0,0,0,1,0,1,0,1,-1.0,1,0
6186,8,3,5,17,1,6,9,3,0,2,34,1,1,0,1,689,2,400,1,4,4,0,4,0,0,1,0,0,1,0,1,-1.0,1,0
6189,10,3,2,17,1,5,3,1,0,1,27,1,2,1,2,14474,1,400,4,4,4,3,4,0,0,0,0,0,3,2,2,-1.0,1,0
6224,11,3,2,13,1,1,12,4,0,2,22,0,1,0,1,3206,7,400,2,4,4,5,4,0,0,0,0,0,1,0,1,-1.0,1,0
6233,4,4,2,13,0,7,1,3,1,1,44,0,1,0,2,1937,13,400,2,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
6247,7,3,3,6,1,6,8,4,0,2,34,0,1,0,1,14383,12,500,2,4,4,0,5,0,0,0,0,2,1,2,1,-1.0,1,0
6257,2,1,4,2,0,5,3,3,1,1,41,0,1,0,5,2527,15,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,2,0
6262,1,2,3,6,0,2,2,3,1,1,33,0,1,0,2,3819,15,400,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
6265,6,2,6,13,1,2,7,2,0,1,33,0,2,1,1,4781,7,400,4,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
6280,7,4,4,9,1,5,8,4,0,2,24,0,2,1,1,10996,7,400,3,4,4,0,4,0,0,0,6,0,1,1,2,-1.0,1,0
6282,1,3,0,6,0,1,3,4,1,2,19,0,1,0,1,12784,6,400,1,4,4,0,2,0,0,0,3,0,1,2,1,-1.0,1,0
6284,11,2,6,9,1,7,12,2,0,1,36,1,1,0,1,12311,1,400,1,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,1,0
6295,6,1,4,9,1,1,7,2,0,2,39,0,2,1,1,4022,12,400,2,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
6299,6,4,0,2,0,1,6,2,1,1,31,0,1,0,2,6219,8,400,2,4,4,1,6,0,0,0,6,0,1,1,1,-1.0,1,0
6305,10,2,4,13,1,2,11,3,0,1,45,1,0,0,1,5444,14,400,1,4,4,1,5,0,0,0,0,0,1,0,0,-1.0,1,0
6316,4,3,2,13,0,6,5,3,1,1,41,0,0,0,0,10291,8,400,4,4,4,0,6,0,0,0,1,4,2,1,0,-1.0,0,0
6318,11,1,5,6,1,6,12,1,0,0,39,0,2,1,1,2133,12,400,1,4,4,3,6,0,0,0,3,0,3,0,2,-1.0,1,0
6322,2,4,4,13,0,1,3,4,1,1,43,1,2,1,5,1575,7,400,4,4,4,1,6,1,0,0,6,0,1,0,2,-1.0,2,0
6323,11,3,5,13,1,5,12,4,0,1,26,0,2,1,1,14674,12,400,2,4,4,0,6,0,0,1,6,0,1,2,2,-1.0,1,0
6328,4,3,1,2,0,7,5,3,1,1,42,0,2,1,2,650,2,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,1
6333,3,3,0,13,0,7,8,1,1,1,69,1,0,0,0,2212,2,400,3,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,0,0
6335,0,2,5,13,0,6,1,3,0,2,41,0,1,0,1,8969,6,400,4,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,0
6337,9,3,6,13,1,7,10,3,0,2,43,0,2,1,0,7534,8,700,2,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,0,0
6340,1,3,1,2,0,2,2,3,1,1,65,0,1,0,1,12199,1,400,3,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,1,0
6347,0,2,6,13,0,2,1,3,1,1,51,0,2,1,1,12112,2,400,3,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
6348,9,4,2,13,1,6,10,5,0,1,53,1,2,1,1,15036,12,700,3,4,4,0,7,0,0,1,6,0,1,2,2,-1.0,1,0
6358,5,3,0,13,0,1,6,4,1,1,52,0,0,0,0,5093,10,400,1,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,1
6360,1,4,0,13,0,1,2,4,1,2,21,0,1,0,1,13047,13,400,1,4,4,3,5,0,0,0,0,0,1,2,1,-1.0,1,0
6364,1,4,0,2,0,7,2,5,1,1,61,0,2,1,2,3249,12,400,1,4,4,0,6,0,0,0,6,0,1,0,2,-1.0,1,0
6374,11,4,2,17,1,2,12,4,0,1,53,0,1,0,1,13309,12,400,2,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
6378,7,2,1,6,1,2,8,2,0,0,36,0,2,1,1,13757,16,400,3,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
6424,7,2,5,13,1,7,8,4,0,2,33,1,2,1,1,15230,4,400,1,4,4,1,5,0,0,0,1,0,1,2,2,-1.0,1,0
6436,9,2,4,17,1,5,10,2,0,2,39,0,0,0,1,10689,4,400,3,4,4,1,5,0,0,0,3,0,1,1,0,-1.0,1,0
6443,7,3,1,9,1,6,8,4,0,1,40,0,2,1,5,6177,5,400,3,4,4,5,6,0,0,0,6,0,1,1,2,-1.0,2,0
6458,0,2,2,9,0,6,1,3,1,1,31,0,1,0,2,5275,13,400,4,3,4,0,5,0,0,0,1,0,1,0,1,-1.0,1,0
6467,9,2,6,2,1,5,10,2,0,2,21,1,1,0,2,15353,8,400,4,4,4,3,4,0,0,0,6,0,1,2,1,-1.0,1,0
6487,10,5,0,13,1,1,10,4,0,1,44,0,0,0,2,8362,2,400,2,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
6488,0,3,6,13,0,1,1,4,1,1,49,0,2,1,2,12609,15,400,4,4,4,5,6,0,0,0,3,0,1,2,2,-1.0,1,0
6492,11,3,4,6,1,7,12,4,0,2,40,1,0,0,2,3050,2,400,1,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
6493,7,3,4,2,1,6,8,4,0,2,39,1,1,0,1,10338,14,400,1,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
6497,5,5,3,6,0,6,2,1,1,1,41,0,2,1,2,4290,4,400,4,4,4,0,6,0,0,1,1,0,1,0,2,-1.0,1,0
6503,11,4,5,13,1,6,12,4,0,0,29,0,2,1,1,5805,13,400,2,4,4,1,6,0,0,0,0,0,1,0,2,-1.0,1,0
6518,10,1,0,17,1,2,11,2,0,2,24,1,2,1,0,9148,10,400,2,4,4,0,3,0,0,0,0,0,1,1,2,-1.0,0,0
6524,6,3,3,17,0,7,6,2,1,1,50,0,1,0,1,434,2,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
6527,9,2,6,13,1,2,10,2,0,1,35,1,1,0,1,2368,12,400,1,4,4,3,5,0,0,0,1,0,1,0,1,-1.0,1,0
6529,4,1,3,2,1,2,5,2,0,1,42,0,1,0,1,13767,4,400,4,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,1,0
6538,6,1,0,13,1,2,7,1,0,2,31,0,1,0,1,3351,7,400,4,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
6543,8,2,1,5,1,6,9,2,0,2,26,0,1,0,2,12656,13,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
6547,5,1,4,13,1,2,6,4,0,1,52,0,2,1,2,7452,10,400,2,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,1,0
6561,9,2,1,13,1,2,10,2,0,2,38,0,1,0,1,5825,15,400,4,4,4,0,5,0,0,0,6,1,1,0,1,-1.0,1,0
6565,5,1,3,6,1,5,6,2,0,2,29,1,4,1,5,838,6,400,2,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,2,0
6577,9,2,3,13,1,6,10,3,0,2,34,0,1,0,1,11851,1,400,1,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
6582,5,1,5,6,1,6,6,1,0,1,37,0,1,0,1,3799,16,400,2,4,4,5,6,0,0,0,1,0,1,0,1,-1.0,1,0
6585,11,4,4,2,1,2,5,5,0,2,28,1,1,0,1,73,5,400,3,3,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
6617,4,3,1,13,0,7,5,3,1,1,40,1,1,0,1,1788,5,400,2,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
6619,9,2,0,9,1,1,10,4,0,2,35,0,2,1,1,6015,16,400,3,4,4,5,4,0,0,0,1,0,1,0,2,-1.0,1,0
6626,5,3,4,2,1,6,10,5,0,1,45,1,2,1,5,14231,15,400,4,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,2,0
6632,6,4,1,7,0,6,6,1,1,1,39,1,0,0,2,2358,4,400,2,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,1,0
6634,6,2,1,9,1,6,7,2,0,2,36,0,2,1,2,326,1,400,2,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
6641,11,1,5,13,1,6,12,2,0,1,54,0,2,1,1,6457,2,400,4,4,4,1,6,0,0,0,1,0,1,1,2,-1.0,1,0
6646,7,4,6,17,1,5,8,4,0,2,25,0,1,0,1,9023,11,400,2,4,4,3,4,0,0,0,0,0,1,1,1,-1.0,1,0
6647,9,2,1,9,1,7,10,2,0,2,31,0,2,1,1,9281,4,400,4,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
6661,0,5,2,13,0,7,9,1,1,1,64,0,1,0,1,3762,6,400,2,4,4,3,7,0,0,0,0,0,1,0,1,-1.0,1,0
6676,2,4,0,9,0,5,3,5,1,1,59,0,2,1,2,10965,16,400,2,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,1,0
6694,4,4,2,5,0,6,5,5,1,1,45,0,2,1,2,4240,14,400,2,4,4,0,7,0,0,0,6,0,1,0,2,-1.0,1,0
6703,0,3,6,6,0,6,2,1,0,1,36,0,1,0,0,2702,10,400,1,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,0,0
6708,11,4,3,6,1,6,11,1,0,1,31,0,1,0,0,4892,12,400,3,4,4,0,6,0,0,0,1,0,1,0,1,-1.0,0,0
6710,8,1,0,2,1,1,9,1,0,1,48,0,2,1,5,5892,2,400,4,4,4,5,7,0,0,0,3,0,1,0,2,-1.0,2,0
6712,4,2,0,2,1,7,5,2,0,1,33,0,2,1,1,271,2,400,3,4,4,3,2,0,0,0,3,0,1,0,2,-1.0,1,0
6727,8,2,3,17,1,1,9,2,0,1,41,1,1,0,1,903,11,400,3,4,4,1,5,0,0,0,0,0,3,0,1,-1.0,1,0
6732,8,5,6,2,1,5,7,2,0,1,33,1,0,0,1,10139,12,400,3,4,4,1,5,0,0,0,0,0,1,1,0,-1.0,1,0
6735,3,4,3,17,0,2,8,1,1,1,52,0,2,1,1,8983,5,400,4,4,4,5,6,0,0,0,0,0,1,1,2,-1.0,1,0
6738,9,3,5,9,1,7,10,4,0,1,61,0,1,0,2,6931,15,400,4,4,4,1,6,0,0,0,0,4,2,1,1,-1.0,1,0
6755,11,4,3,6,1,1,12,5,0,2,35,0,2,1,1,11594,15,400,1,4,4,3,5,0,0,0,3,0,1,2,2,-1.0,1,0
6761,6,1,2,11,1,2,7,1,0,1,29,0,1,0,5,11557,7,400,2,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,2,0
6778,6,2,3,13,1,7,7,4,0,1,28,0,2,1,0,6965,10,400,1,4,4,0,6,0,0,0,3,0,1,1,2,-1.0,0,0
6782,11,4,1,2,1,6,12,4,0,2,32,0,1,0,1,13859,7,400,2,4,4,0,2,1,0,0,0,0,1,2,1,-1.0,1,0
6787,7,3,3,9,1,2,8,4,0,1,37,0,2,1,1,10642,2,400,3,4,4,5,4,0,0,0,1,0,1,1,2,-1.0,1,0
6791,10,4,3,17,1,2,11,4,0,1,50,0,0,0,1,6958,4,400,4,4,4,0,5,0,0,0,1,0,1,1,0,-1.0,1,0
6799,9,2,5,13,1,7,10,4,0,2,43,0,1,0,1,9366,7,400,1,4,4,0,5,1,0,0,0,0,1,1,1,-1.0,1,0
6800,0,1,0,6,0,7,1,1,1,2,0,0,2,1,5,8893,6,400,1,4,4,0,0,0,0,0,0,0,1,1,2,-1.0,2,0
6806,11,1,1,2,1,5,12,2,0,1,31,1,1,0,1,14402,16,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
6807,8,4,4,9,1,5,9,4,0,2,34,0,2,1,5,7857,15,400,3,4,4,3,4,0,0,0,1,0,1,1,2,-1.0,2,0
6808,7,1,5,9,1,5,8,1,0,1,35,1,1,0,1,14219,5,400,2,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
6812,2,4,0,2,0,6,3,5,1,1,45,1,1,0,2,7927,7,400,2,4,4,5,4,0,1,0,0,0,1,1,1,-1.0,1,0
6815,8,3,6,17,1,6,6,2,0,0,53,0,0,0,1,15040,7,400,2,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,0
6817,5,1,1,6,1,7,6,2,0,1,42,1,4,1,5,2931,10,400,4,1,3,0,6,0,0,0,0,0,1,0,1,-1.0,2,0
6821,4,1,1,9,1,7,5,1,0,1,31,0,1,0,1,15391,3,400,2,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
6828,7,1,6,2,1,1,8,1,0,1,34,0,2,1,1,7267,3,400,2,4,4,0,5,0,0,0,0,4,2,1,2,-1.0,1,0
6838,8,2,1,9,1,6,9,2,0,1,38,0,2,1,1,11805,5,400,1,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
6842,7,5,6,13,0,1,1,3,0,1,43,0,0,0,0,12297,15,400,4,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,0,0
6860,1,3,3,6,0,6,10,3,1,1,28,0,1,0,1,5522,15,400,3,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
6871,6,4,6,13,1,7,7,4,0,2,28,0,2,1,5,11995,13,400,2,4,4,3,4,0,0,0,1,0,1,2,2,-1.0,2,0
6896,10,4,2,6,1,7,11,4,0,1,39,0,2,1,1,6117,11,400,3,4,4,5,6,0,0,1,6,0,1,0,2,-1.0,1,0
6901,4,1,4,6,1,5,5,1,0,1,37,1,1,0,1,2529,2,400,1,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,1,0
6904,1,2,5,17,0,5,2,2,1,2,29,1,0,0,1,10951,2,400,4,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
6907,10,3,6,6,1,7,11,3,0,1,44,0,2,1,1,14427,15,400,1,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
6911,11,1,2,13,1,2,12,1,0,1,44,0,2,1,1,1280,11,400,4,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
6915,8,4,4,6,1,6,9,5,0,1,37,0,2,1,1,5238,11,400,4,4,4,1,4,0,0,0,6,0,1,0,2,-1.0,1,0
6923,2,2,1,6,0,6,3,4,1,1,42,0,0,0,1,10130,1,400,4,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,1,0
