,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
10023,2,4,4,13,1,2,5,1,1,1,61,1,2,1,5,3146,7,400,4,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,2,0
10026,6,4,2,6,1,6,6,1,1,1,44,1,0,0,1,803,2,400,4,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
10034,0,1,4,17,1,1,1,2,1,1,48,0,1,0,1,11349,11,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,1
10038,8,4,0,9,1,1,9,4,1,1,37,1,2,1,1,374,14,400,4,4,4,1,6,0,0,0,3,0,1,0,2,-1.0,1,0
10041,0,2,6,17,1,7,1,2,1,1,45,0,2,1,1,2856,16,400,2,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,1,0
10043,6,4,0,9,1,5,10,1,1,1,31,0,4,1,5,12216,5,400,3,4,4,3,4,0,0,0,0,0,1,2,1,-1.0,2,0
10050,6,2,0,9,1,1,7,2,1,1,73,1,4,1,5,12950,14,400,1,4,4,0,7,0,0,0,6,0,1,2,1,-1.0,2,0
10054,2,1,1,6,1,6,3,1,1,2,51,1,0,0,1,7893,12,400,4,4,4,1,7,0,0,0,0,0,1,1,0,-1.0,1,0
10057,9,4,2,2,1,2,10,4,1,2,32,0,0,0,5,3780,12,400,4,4,4,3,5,0,0,0,3,0,1,0,0,-1.0,2,0
10059,6,5,6,13,1,6,2,1,1,1,52,0,2,1,1,9256,4,400,4,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
10069,0,1,5,13,1,7,1,2,1,1,44,0,0,0,0,12196,4,400,3,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,0,0
10072,0,4,2,13,1,7,9,2,1,1,27,1,2,1,1,1125,8,400,2,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
10073,0,3,1,6,1,2,1,3,1,1,38,0,2,1,2,8901,5,400,1,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
10075,9,4,2,2,1,2,10,5,1,1,30,0,2,1,2,10661,3,400,1,4,4,3,6,0,0,0,0,0,3,1,2,-1.0,1,0
10078,3,3,1,17,1,1,4,3,1,1,65,0,2,1,5,15237,6,400,4,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,2,0
10080,9,4,3,13,1,6,3,1,1,1,47,0,2,1,1,1341,12,400,3,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
10084,6,3,1,0,1,2,7,4,1,1,44,0,0,0,1,4597,14,400,3,4,4,3,5,0,0,0,1,0,1,0,0,-1.0,1,1
10086,9,3,2,13,1,2,10,3,1,1,64,1,2,1,1,2630,7,400,4,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
10092,4,4,6,6,1,7,4,1,1,1,76,1,4,1,5,13319,16,400,2,4,4,3,5,0,0,0,0,0,1,2,1,-1.0,2,0
10095,5,4,6,2,1,7,2,1,1,2,34,0,1,0,1,2558,6,400,1,4,4,5,5,0,0,0,3,0,1,0,1,-1.0,1,0
10097,0,4,6,9,1,1,9,1,1,1,45,1,2,1,2,7564,5,400,2,4,4,3,7,0,0,0,1,0,1,1,2,-1.0,1,0
10101,5,1,4,17,1,6,6,3,1,1,31,1,0,0,1,14063,10,400,4,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,1,0
10111,7,5,0,6,1,5,1,1,1,2,34,1,2,1,2,11160,4,400,1,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,1,0
10112,7,4,1,2,1,5,1,2,1,1,42,1,1,0,2,6983,7,400,1,4,4,3,6,0,0,0,1,0,1,1,1,-1.0,1,0
10116,10,5,0,6,1,5,10,2,1,1,54,0,1,0,2,5863,10,400,3,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
10120,2,2,0,9,1,6,3,2,1,1,60,0,2,1,1,8180,16,400,3,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
10125,4,2,3,17,1,6,5,2,1,2,27,0,2,1,1,15399,7,400,1,4,4,5,5,0,0,0,0,0,1,2,2,-1.0,1,0
10130,0,2,2,11,1,2,1,2,1,1,62,0,0,0,1,14693,13,400,3,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,1,0
10139,2,5,6,9,1,7,5,1,1,1,43,1,4,1,5,8505,16,400,2,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,2,0
10148,6,5,4,13,1,1,6,1,1,2,47,0,0,0,2,9053,3,700,1,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,1,0
10149,0,3,2,9,1,2,1,3,1,1,37,1,1,0,1,2365,13,400,1,4,4,5,6,0,0,0,0,0,1,0,1,-1.0,1,0
10150,1,4,0,9,1,1,12,1,1,1,54,1,0,0,2,10600,9,400,4,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,1,0
10160,3,2,1,13,1,2,4,2,1,1,33,0,1,0,1,5067,13,400,4,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
10170,0,1,5,13,1,6,1,2,1,1,44,0,2,1,2,1515,3,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
10172,5,1,3,9,1,2,2,1,1,1,38,0,2,1,5,7953,1,400,2,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,2,0
10173,5,1,4,9,1,2,6,2,1,1,29,1,0,0,2,6876,6,400,2,4,4,1,6,0,0,0,1,0,1,1,0,-1.0,1,0
10174,10,5,3,17,1,1,10,1,1,1,34,1,1,0,1,13806,3,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
10177,4,3,0,2,1,1,5,3,1,1,57,0,2,1,1,10267,1,400,4,4,4,5,7,0,0,0,3,0,1,1,2,-1.0,1,0
10178,10,1,2,13,1,2,11,5,1,1,62,0,0,0,1,2420,7,400,4,4,4,3,7,0,0,0,3,0,3,0,0,-1.0,1,0
10181,5,3,4,13,1,2,6,4,1,1,55,0,2,1,3,8357,2,400,1,4,4,1,7,0,0,0,0,0,1,1,2,-1.0,2,0
10184,4,2,6,17,1,5,5,2,1,1,36,0,2,1,1,13282,1,400,3,4,4,5,5,0,0,0,0,0,1,2,2,-1.0,1,0
10188,11,4,1,9,1,1,12,5,1,1,52,1,0,0,1,14785,7,400,4,4,4,0,7,0,0,0,3,4,2,2,0,-1.0,1,0
10189,2,2,6,9,1,7,3,2,1,1,41,0,1,0,2,13470,1,400,3,4,4,3,6,0,0,1,3,0,1,2,1,-1.0,1,0
10192,9,4,2,6,1,5,4,1,1,2,17,0,4,1,5,1789,10,400,3,4,4,3,1,0,0,0,0,0,1,0,1,-1.0,2,0
10193,1,1,2,9,1,1,2,2,1,2,29,0,0,0,2,4442,5,400,2,4,4,0,5,0,0,0,6,0,1,0,0,-1.0,1,0
10195,0,5,4,17,1,2,9,1,1,1,27,0,0,0,1,2700,6,400,2,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,0
10196,2,2,2,13,1,6,3,2,1,1,54,0,2,1,1,6295,8,400,1,4,4,1,7,0,0,0,3,0,1,1,2,-1.0,1,0
10207,6,5,6,13,1,1,6,2,1,1,38,0,1,0,1,8369,2,400,3,2,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
10211,2,2,3,6,1,2,3,2,1,1,39,1,1,0,1,1268,3,400,3,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,1,0
10212,1,5,5,13,1,2,12,1,1,1,47,0,0,0,1,2979,14,400,4,4,4,1,7,0,0,0,1,0,1,0,0,-1.0,1,0
10214,2,5,4,17,1,6,5,1,1,2,32,1,1,0,1,1913,16,400,4,4,4,3,5,0,0,0,3,0,1,0,1,-1.0,1,0
10215,9,4,2,2,1,2,10,5,1,2,30,0,0,0,1,6141,13,400,4,4,4,3,5,0,0,0,6,0,1,0,0,-1.0,1,0
10219,2,3,4,13,1,1,3,3,1,1,61,0,2,1,2,13625,16,400,3,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,1,0
10228,5,3,0,2,1,2,6,3,1,1,41,0,2,1,1,2045,6,400,3,4,4,5,4,0,0,0,0,0,1,0,2,-1.0,1,0
10230,11,3,6,17,1,1,12,4,1,1,40,0,0,0,1,5074,15,400,2,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
10235,4,4,3,13,1,6,4,2,1,1,59,1,0,0,1,9516,16,400,1,4,4,0,7,0,0,0,6,0,1,1,0,-1.0,1,0
10238,5,2,6,13,1,7,6,3,1,1,61,0,0,0,0,6068,12,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,0,0
10240,5,4,2,13,1,6,2,1,1,1,36,0,2,1,1,14415,16,400,4,4,4,0,4,1,0,0,6,0,1,2,2,-1.0,1,0
10246,0,2,3,13,1,7,1,2,1,2,26,1,0,0,1,2737,16,400,1,4,4,0,6,1,1,0,3,0,1,0,0,-1.0,1,0
10247,6,3,1,13,1,2,7,4,1,1,64,0,2,1,2,5882,3,400,3,4,4,5,7,0,0,0,1,0,1,0,2,-1.0,1,0
10254,11,4,1,17,1,2,12,4,1,2,27,0,2,1,1,4801,1,400,4,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
10255,0,3,5,13,1,6,1,3,1,1,35,0,1,0,1,4311,7,400,3,4,4,5,6,0,0,0,3,0,1,0,1,-1.0,1,0
10256,7,5,4,6,1,6,1,1,1,2,0,0,2,1,5,11236,3,400,4,4,4,3,0,0,0,0,0,4,2,1,2,-1.0,2,0
10259,5,2,1,17,1,6,6,2,1,1,58,0,2,1,5,4117,16,400,3,4,4,5,7,0,0,0,6,4,2,0,2,-1.0,2,0
10260,9,4,0,6,1,1,10,4,1,2,40,1,0,0,1,5992,10,400,1,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,1,0
10261,2,2,6,13,1,7,3,2,1,2,27,0,1,0,2,6878,11,400,3,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,0
10262,3,4,1,17,1,7,8,1,1,1,28,1,0,0,1,13836,7,400,4,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,1,0
10266,3,3,1,17,1,2,4,3,1,1,38,0,2,1,1,7281,2,400,2,4,4,5,6,0,0,0,0,1,1,1,2,-1.0,1,0
10268,9,5,5,2,1,1,3,1,1,2,27,0,0,0,1,7745,10,400,1,4,4,0,6,0,0,0,0,0,1,1,0,-1.0,1,0
10272,7,4,3,9,1,2,8,4,1,1,31,0,1,0,1,3823,5,400,2,4,4,1,6,0,0,0,0,1,2,0,1,-1.0,1,0
10279,11,3,1,17,1,2,12,3,1,1,30,0,2,1,1,6249,10,400,1,4,4,3,6,0,0,0,1,0,1,1,2,-1.0,1,0
10284,1,2,1,17,1,7,2,2,1,2,22,1,2,1,1,9436,5,300,3,4,4,5,4,0,0,0,0,2,1,1,2,-1.0,1,0
10288,6,1,0,5,1,2,7,1,1,1,58,1,0,0,3,8548,15,400,4,4,4,5,7,0,0,0,0,4,2,1,0,-1.0,2,0
10291,6,5,5,11,1,1,6,1,1,1,35,0,1,0,1,13922,11,400,1,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
10292,0,1,5,17,1,1,1,2,1,1,26,0,0,0,1,7609,13,400,4,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
10294,0,2,1,13,1,2,1,2,1,1,42,0,2,1,1,1872,15,400,2,4,4,0,6,0,0,0,6,0,1,0,2,-1.0,1,0
10298,5,1,6,17,1,5,6,2,1,1,33,1,1,0,1,13323,14,400,2,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
10300,8,5,1,17,1,1,6,4,1,2,29,0,1,0,2,5758,13,400,2,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
10301,0,1,3,17,1,5,6,1,1,1,80,0,0,0,0,10918,1,400,1,4,4,1,7,0,0,0,1,0,1,1,0,-1.0,0,0
10308,4,2,6,13,1,7,5,3,1,1,45,0,0,0,0,15106,6,400,2,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,0,0
10312,8,3,2,6,1,2,9,4,1,1,69,1,2,1,1,9908,2,400,2,4,4,1,7,0,0,0,0,0,1,1,2,-1.0,1,0
10317,5,1,3,6,1,7,6,1,1,1,48,0,1,0,2,8420,6,400,1,4,4,5,7,0,0,0,6,0,1,1,1,-1.0,1,0
10323,8,5,5,9,1,6,7,2,1,1,32,0,2,1,1,14844,9,400,4,4,4,1,6,0,0,0,0,0,1,2,2,-1.0,1,0
10327,0,1,1,13,1,6,1,1,1,1,43,0,2,1,1,14363,12,400,3,4,4,5,4,0,0,0,6,0,1,2,2,-1.0,1,0
10329,1,3,4,13,1,1,2,3,1,1,32,0,0,0,0,5776,5,400,2,4,4,1,6,0,0,0,0,4,2,0,0,-1.0,0,1
10340,2,3,3,13,1,2,3,3,1,1,49,0,0,0,0,8680,14,400,2,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,0,1
10349,1,3,0,6,1,1,2,3,1,1,43,0,1,0,2,909,12,400,1,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
10351,8,4,2,13,1,2,7,3,1,1,29,0,1,0,1,9016,4,400,2,4,4,1,4,0,0,0,3,0,1,1,1,-1.0,1,0
10352,6,5,5,6,1,2,6,2,1,1,55,0,0,0,1,6153,5,400,1,4,4,1,5,0,0,0,1,0,1,1,0,-1.0,1,0
10353,8,3,2,17,1,2,9,5,1,1,64,1,2,1,1,2517,6,400,1,4,4,0,7,0,0,0,3,0,1,0,2,-1.0,1,0
10355,0,2,1,13,1,1,1,3,1,1,41,1,0,0,1,2857,12,500,2,4,4,0,6,0,0,0,0,2,2,0,0,-1.0,1,1
10362,2,3,6,13,1,7,3,3,1,1,29,0,2,1,1,14586,4,400,3,4,4,0,5,0,0,0,0,0,1,2,2,-1.0,1,0
10366,5,1,1,6,1,2,6,1,1,1,29,0,2,1,1,7265,11,400,2,4,4,5,5,0,0,0,0,0,1,1,2,-1.0,1,0
10369,2,4,0,13,1,7,5,1,1,1,72,0,0,0,1,13765,3,700,2,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
10370,5,3,0,2,1,2,6,3,1,1,55,0,0,0,5,5105,10,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,2,0
10372,2,1,2,2,1,7,3,2,1,2,29,0,0,0,2,1256,10,400,1,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,1,0
10375,2,1,1,17,1,2,3,1,1,1,33,0,2,1,1,9520,1,400,1,4,4,3,3,0,0,0,0,0,1,1,2,-1.0,1,0
10383,4,2,4,9,1,5,5,2,1,1,30,1,4,1,5,11732,13,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,2,0
10384,4,4,4,13,1,1,5,4,1,1,29,1,0,0,0,13541,9,400,2,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,0,0
10395,8,3,2,13,1,2,9,4,1,1,48,0,1,0,1,12388,15,400,1,4,4,3,7,0,0,0,1,0,1,2,1,-1.0,1,1
10396,0,4,4,17,1,5,9,1,1,2,29,0,1,0,1,3804,3,400,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
10399,4,1,1,6,1,6,5,1,1,1,40,0,2,1,1,10296,15,400,4,4,4,5,7,0,0,0,0,0,1,1,2,-1.0,1,0
10400,2,4,4,9,1,7,5,1,1,2,35,0,2,1,2,10374,10,400,4,4,4,3,4,0,0,0,0,0,3,1,2,-1.0,1,0
10401,9,5,1,0,1,2,10,5,1,2,27,0,0,0,1,6142,3,400,2,4,4,1,6,0,0,0,6,0,1,0,0,-1.0,1,0
10411,10,5,2,17,1,7,10,1,1,1,55,0,0,0,1,12317,1,400,2,4,4,0,7,0,0,0,3,0,1,2,0,-1.0,1,0
10414,5,4,4,13,1,5,2,1,1,1,38,0,6,2,3,13799,15,400,3,2,4,3,7,0,0,0,0,0,1,2,0,-1.0,2,1
10418,3,1,2,6,1,7,4,4,1,1,52,0,1,0,1,3968,5,400,1,4,4,1,3,0,0,0,0,0,1,0,1,-1.0,1,0
10420,4,1,3,17,1,6,5,1,1,1,41,0,2,1,2,2530,11,400,2,4,4,5,6,0,0,0,3,0,1,0,2,-1.0,1,0
10422,1,5,1,13,1,1,12,4,1,2,29,0,2,1,1,15188,16,400,4,4,4,3,5,0,0,0,0,0,1,2,2,-1.0,1,0
10425,10,5,0,15,1,1,11,5,1,1,30,0,2,1,2,13991,3,400,2,4,4,5,5,0,0,0,6,0,1,2,2,-1.0,1,0
10426,9,4,1,6,1,1,3,1,1,1,26,1,4,1,5,2706,15,400,2,3,4,1,6,0,0,0,0,0,1,0,1,-1.0,2,0
10431,4,1,6,17,1,2,5,2,1,1,33,0,0,0,0,277,10,400,2,4,4,1,6,0,0,0,0,0,1,0,0,-1.0,0,0
10436,7,4,1,2,1,2,8,4,1,1,55,1,1,0,1,7646,12,400,1,4,4,0,7,0,0,0,0,0,1,1,1,-1.0,1,0
10437,2,4,0,17,1,7,5,1,1,1,31,1,0,0,5,13725,13,400,3,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,2,0
10441,10,5,1,17,1,1,10,1,1,1,43,0,1,0,1,4799,5,400,3,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
10444,7,1,2,0,1,7,1,1,1,1,36,0,2,1,1,1798,8,400,4,4,4,1,5,0,0,0,0,0,1,0,2,-1.0,1,0
10451,2,1,0,13,1,2,3,1,1,1,26,0,2,1,1,9567,8,400,2,4,4,1,5,0,0,0,0,0,1,1,2,-1.0,1,0
10461,0,3,2,6,1,5,7,1,1,1,54,0,2,1,1,13425,12,400,1,4,4,1,7,0,0,0,6,0,1,2,2,-1.0,1,0
10462,1,3,4,9,1,1,2,3,1,1,30,1,1,0,1,9048,16,400,4,4,4,1,4,0,0,0,3,0,1,1,1,-1.0,1,0
10463,7,4,2,17,1,6,1,1,1,1,61,1,0,0,1,11059,14,400,2,4,4,3,7,0,0,0,3,0,1,1,0,-1.0,1,0
10464,2,5,4,9,1,6,5,3,1,1,66,1,0,0,1,1560,5,400,2,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
10467,10,3,4,6,1,1,10,4,1,1,26,0,2,1,2,6118,14,400,4,4,4,3,5,0,0,0,6,0,1,0,2,-1.0,1,0
10471,5,3,4,13,1,1,6,4,1,1,44,0,2,1,5,4066,12,400,3,4,4,1,6,0,0,0,6,0,1,0,2,-1.0,2,0
10474,1,1,5,6,1,5,2,1,1,2,26,0,2,1,1,9393,4,400,1,4,4,3,4,0,0,0,0,0,1,1,2,-1.0,1,0
10481,4,1,1,6,1,6,5,1,1,2,0,0,1,0,5,1950,6,400,1,4,4,0,0,0,0,0,0,0,1,0,1,-1.0,2,0
10482,6,2,6,9,1,6,6,1,1,1,45,1,1,0,1,5572,10,400,1,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,1,0
10485,6,5,4,2,1,2,6,2,1,1,60,0,0,0,1,4130,9,400,3,4,4,0,7,1,0,0,0,0,1,0,0,-1.0,1,0
10488,8,4,1,2,1,2,9,4,1,1,41,1,1,0,5,3918,3,400,4,4,4,1,7,0,0,0,6,0,1,0,1,-1.0,2,0
10490,9,3,4,11,1,1,10,3,1,1,52,0,1,0,1,12344,9,400,4,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
10506,5,5,4,2,1,5,2,1,1,1,40,0,6,2,5,1147,3,400,4,4,4,3,7,0,0,0,3,0,1,0,0,-1.0,2,0
10510,11,4,5,13,1,2,11,3,1,1,40,1,0,0,1,713,13,400,4,4,4,3,6,0,0,0,3,0,1,0,0,-1.0,1,0
10511,4,1,1,6,1,5,5,3,1,1,35,0,2,1,2,13367,14,400,1,4,4,3,6,0,0,0,3,0,3,2,2,-1.0,1,0
10512,6,2,0,9,1,3,6,1,1,1,77,0,0,0,1,2098,4,400,3,4,4,3,7,0,0,0,6,0,1,0,0,-1.0,1,0
10514,10,5,0,0,1,2,11,5,1,1,36,0,0,0,5,10546,12,400,2,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,2,0
10521,5,2,4,13,1,5,2,3,1,1,51,0,0,0,1,7951,4,400,2,4,4,0,7,0,0,0,1,0,1,1,0,-1.0,1,0
10525,3,1,2,13,1,2,4,1,1,1,46,1,0,0,1,5092,1,400,2,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
10526,10,3,2,17,1,2,11,3,1,1,43,1,0,0,1,4702,12,400,1,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
10528,1,4,5,2,1,6,12,1,1,1,33,1,1,0,1,6550,11,400,3,4,4,0,6,0,0,0,1,0,1,1,1,-1.0,1,0
10533,0,2,3,9,1,6,1,2,1,1,40,0,2,1,1,7290,12,400,3,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,1,0
10536,2,1,5,17,1,2,3,2,1,2,24,1,1,0,1,1267,3,400,4,4,4,0,3,0,0,0,0,0,1,0,1,-1.0,1,0
10537,10,5,0,6,1,5,10,2,1,1,47,0,4,1,5,3,7,400,3,4,4,1,6,0,0,0,0,0,1,0,1,-1.0,2,0
10538,4,2,1,13,1,1,5,4,1,1,49,1,0,0,1,10275,1,400,2,4,4,1,7,0,0,0,6,0,1,1,0,-1.0,1,0
10541,8,5,3,13,1,2,9,5,1,1,41,0,2,1,2,10980,2,400,1,4,4,3,6,1,0,0,0,0,1,1,2,-1.0,1,0
10542,7,4,2,13,1,1,1,1,1,1,27,1,0,0,1,2257,5,400,4,4,4,1,5,0,0,0,3,0,1,0,0,-1.0,1,0
10552,8,4,5,9,1,2,9,5,1,1,35,1,2,1,2,7457,1,400,1,4,4,5,4,0,0,0,1,0,1,1,2,-1.0,1,0
10553,3,2,1,17,1,2,4,2,1,1,55,0,1,0,0,3688,10,400,2,4,4,3,7,0,0,0,1,0,1,0,1,-1.0,0,0
10556,4,4,1,0,1,1,4,1,1,1,41,1,0,0,2,7179,15,400,4,4,4,1,6,0,0,0,0,0,1,1,0,-1.0,1,0
10562,11,4,6,6,1,2,10,4,1,1,29,1,1,0,2,2290,1,400,2,4,4,3,6,0,0,0,6,4,2,0,1,-1.0,1,0
10564,11,3,0,17,1,2,12,3,1,1,28,0,1,0,1,3516,3,400,3,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
10567,5,1,1,17,1,6,6,1,1,1,76,1,0,0,0,2086,7,400,2,4,4,3,7,0,0,0,0,0,1,0,0,-1.0,0,0
10572,8,4,0,13,1,2,7,1,1,1,40,0,0,0,2,4030,12,500,1,4,4,3,6,0,0,0,0,2,1,0,0,-1.0,1,1
10577,10,3,0,13,1,1,11,4,1,1,32,0,1,0,1,416,6,400,1,4,4,3,5,0,0,0,3,0,1,0,1,-1.0,1,0
10578,0,4,1,13,1,2,9,1,1,1,34,0,1,0,2,14936,14,400,3,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,1,0
10579,3,2,0,9,1,2,4,2,1,1,66,0,1,0,1,5373,6,400,1,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
10582,5,1,5,13,1,1,7,2,1,1,49,0,0,0,1,13478,6,400,3,4,4,3,5,1,0,0,6,0,1,2,0,-1.0,1,0
10588,0,2,1,6,1,7,1,2,1,1,33,0,2,1,1,2751,3,400,2,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,1,0
10591,1,2,3,13,1,5,2,2,1,1,46,0,2,1,0,657,16,400,3,4,4,1,7,0,0,0,3,0,3,0,2,-1.0,0,0
10593,0,1,1,6,1,2,1,1,1,2,44,0,2,1,5,2614,8,400,2,4,4,5,7,0,0,0,6,0,1,0,2,-1.0,2,0
10594,8,2,0,9,1,2,9,3,1,1,40,0,2,1,2,14240,5,400,3,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
10595,1,2,1,17,1,5,2,2,1,1,30,0,2,1,1,398,5,400,1,4,4,0,6,0,0,0,0,0,1,0,2,-1.0,1,0
10598,4,5,1,2,1,7,4,1,1,1,62,0,2,1,2,11827,13,400,2,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
10604,2,4,5,6,1,7,5,1,1,1,28,1,4,1,5,4833,9,400,3,4,4,0,4,0,0,0,1,0,1,0,1,-1.0,2,0
10605,0,1,6,6,1,5,1,2,1,1,61,0,2,1,0,11127,8,400,2,4,4,1,6,0,0,0,0,0,1,1,2,-1.0,0,0
10610,6,2,1,6,1,1,7,3,1,1,49,0,2,1,1,7240,9,400,3,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,1,0
10612,1,1,3,17,1,2,2,2,1,1,72,0,1,0,2,7899,11,400,3,4,4,3,7,0,0,0,1,0,1,1,1,-1.0,1,0
10614,2,1,1,9,1,2,3,1,1,1,28,0,2,1,1,1460,11,400,4,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
10615,7,2,4,9,1,2,8,3,1,1,46,1,0,0,1,13664,11,400,4,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,1,0
10617,8,4,2,6,1,2,9,4,1,1,41,0,1,0,1,4611,10,400,3,4,4,0,6,0,0,0,1,0,1,0,1,-1.0,1,0
10618,7,4,3,17,1,1,1,1,1,1,39,0,0,0,1,2854,8,400,2,4,4,1,6,0,0,0,6,0,1,0,0,-1.0,1,0
10632,1,1,6,9,1,5,2,1,1,1,50,0,1,0,1,10062,2,400,1,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,0
10634,6,3,3,13,1,2,7,3,1,1,38,0,2,1,2,8165,7,400,2,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
10644,0,2,2,17,1,6,1,2,1,1,59,0,0,0,1,6974,7,400,2,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,0
10646,2,4,5,17,1,5,5,1,1,2,27,0,1,0,1,8874,1,400,2,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,1
10648,2,4,4,13,1,4,5,1,1,1,44,0,0,0,1,14919,2,400,2,4,4,1,6,0,0,0,6,0,1,2,0,-1.0,1,0
10650,4,2,5,17,1,1,5,5,1,1,35,0,0,0,1,1968,13,400,4,4,4,0,4,0,0,0,0,0,1,0,0,-1.0,1,0
10659,3,1,2,13,1,6,4,2,1,1,80,0,2,1,0,12086,16,400,4,4,4,3,6,0,0,0,1,0,1,2,2,-1.0,0,0
10662,2,1,0,17,1,2,3,1,1,1,49,1,1,0,1,7638,8,400,4,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,1,0
10663,0,1,5,9,1,6,11,1,1,2,33,0,1,0,1,6623,3,400,2,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,0
10676,0,1,1,5,1,2,1,1,1,2,40,0,0,0,3,11267,14,400,1,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,2,1
10680,11,4,0,6,1,2,12,4,1,1,35,0,2,1,2,14354,8,700,2,4,4,0,6,0,0,0,6,0,1,2,2,-1.0,1,0
10683,5,1,6,13,1,7,6,2,1,1,54,0,0,0,1,2684,13,400,3,4,4,1,5,0,0,0,0,0,1,0,0,-1.0,1,0
10684,3,2,6,6,1,1,4,2,1,1,41,1,1,0,0,527,10,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,0,0
10685,1,1,4,9,1,5,2,1,1,2,48,0,2,1,2,3319,10,400,3,4,4,5,6,0,0,0,0,4,2,0,2,-1.0,1,0
