,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
3279,5,3,2,13,1,7,6,3,1,2,29,1,0,0,0,6401,1,400,2,4,4,1,6,0,0,0,3,0,1,1,0,-1.0,0,0
3281,7,2,5,16,1,5,8,2,1,2,48,0,0,0,1,3595,11,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
3286,8,1,6,9,1,5,9,1,1,2,32,0,2,1,1,14893,7,500,4,4,4,5,5,0,0,0,6,2,1,2,2,-1.0,1,0
3289,10,2,4,6,1,2,11,3,1,1,29,0,1,0,1,7160,10,400,4,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,1
3306,10,4,0,9,1,6,10,2,1,2,31,1,1,0,1,7939,2,400,4,4,4,0,5,0,0,0,0,4,2,1,1,-1.0,1,0
3309,9,1,2,2,1,7,10,2,1,1,43,1,1,0,2,15298,2,400,1,4,4,0,5,0,0,0,6,0,1,2,1,-1.0,1,0
3311,11,2,3,17,1,2,12,2,1,2,45,0,1,0,1,6432,4,400,2,2,3,1,4,0,0,0,0,0,1,1,1,-1.0,1,0
3319,11,1,1,6,1,7,12,2,1,1,39,0,1,0,2,10560,11,400,1,4,4,3,7,0,0,0,0,0,1,1,1,-1.0,1,0
3326,7,1,6,0,1,5,8,1,1,1,28,1,2,1,5,3958,11,400,1,4,4,3,5,1,0,0,0,0,1,0,2,-1.0,2,0
3334,3,4,4,9,1,6,8,2,1,2,30,0,0,0,1,8129,2,400,2,4,4,0,5,0,0,0,1,0,1,1,0,-1.0,1,0
3347,9,2,5,3,1,6,10,2,1,1,30,0,1,0,2,11086,14,400,3,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
3363,7,1,3,9,1,7,8,2,1,1,44,0,2,1,1,12548,9,400,4,4,4,3,6,0,0,0,6,0,1,2,2,-1.0,1,0
3365,11,2,3,6,1,5,11,2,1,1,41,0,2,1,5,14745,9,400,3,4,4,0,6,0,0,0,6,0,1,2,2,-1.0,2,0
3373,10,1,1,9,1,7,11,2,1,2,48,0,1,0,1,5473,8,400,3,4,4,0,7,0,0,0,3,0,1,0,1,-1.0,1,0
3375,8,1,5,3,1,6,9,1,1,1,56,0,1,0,3,13163,13,400,3,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,2,0
3382,8,3,4,6,1,5,9,3,1,1,26,0,1,0,1,3748,3,400,4,4,4,3,6,0,0,0,6,0,1,0,1,-1.0,1,0
3383,10,2,6,13,1,6,10,3,1,2,30,0,1,0,1,5749,10,400,4,4,4,5,6,0,0,0,0,0,1,0,1,-1.0,1,0
3388,8,1,3,6,1,7,9,1,1,2,0,0,2,1,5,3349,7,400,2,4,4,3,0,0,0,0,0,0,1,0,2,-1.0,2,0
3389,8,3,0,17,1,2,9,4,1,2,28,0,2,1,2,12789,7,400,4,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,1,0
3426,9,1,6,13,1,1,10,1,1,2,27,1,1,0,1,1547,16,400,4,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
3436,8,5,1,0,1,2,7,2,1,2,33,1,2,1,2,6719,2,400,1,4,4,5,6,1,0,0,6,0,1,1,2,-1.0,1,0
3439,9,3,1,6,1,6,3,2,1,2,18,0,1,0,1,7894,12,400,2,4,4,3,2,0,0,1,6,0,1,1,1,-1.0,1,0
3451,4,1,3,6,1,2,5,1,1,2,22,0,4,1,5,9038,8,400,1,4,4,0,4,0,0,0,0,0,1,1,1,-1.0,2,1
3459,4,2,1,9,1,2,5,2,1,2,25,1,1,0,1,12039,15,400,1,4,4,3,4,0,0,0,0,0,1,2,1,-1.0,1,0
3462,3,2,0,17,1,3,4,2,1,2,27,0,0,0,0,10032,9,400,2,0,4,0,5,0,0,0,0,0,1,1,0,-1.0,0,1
3466,9,3,0,9,1,2,3,3,1,2,28,0,1,0,2,8098,3,400,3,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,1
3479,8,3,2,13,1,6,9,3,1,2,35,0,1,0,1,998,3,400,3,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
3485,7,3,1,2,1,7,8,4,1,2,47,0,0,0,5,14739,5,400,1,4,4,0,7,0,0,0,1,0,1,2,0,-1.0,2,0
3490,10,3,1,6,1,6,11,3,1,1,35,0,1,0,2,1245,15,400,3,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,1,0
3492,8,2,6,13,1,7,9,2,1,2,31,0,1,0,5,13994,13,400,2,4,4,3,5,0,0,0,3,0,1,2,1,-1.0,2,0
3500,8,1,1,2,1,6,9,3,1,2,27,0,2,1,5,11354,10,400,3,4,4,5,5,0,0,0,3,0,1,2,2,-1.0,2,0
3506,1,3,6,6,1,2,12,3,1,2,41,0,2,1,2,6999,15,400,1,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
3508,5,1,4,17,1,7,11,2,1,2,29,1,2,1,1,5037,4,400,4,4,4,3,6,0,0,0,6,0,1,0,2,-1.0,1,0
3510,10,1,6,9,1,5,11,2,1,1,49,1,0,0,2,6092,7,400,2,4,4,1,7,0,0,0,0,0,1,0,0,-1.0,1,0
3514,5,1,2,17,1,5,6,1,1,2,33,0,2,1,2,7264,4,400,1,4,4,0,5,0,0,0,0,0,1,1,2,-1.0,1,0
3524,7,2,0,3,1,3,8,2,1,1,47,0,1,0,2,31,2,400,1,4,4,3,7,0,0,1,0,0,1,0,1,-1.0,1,0
3527,8,1,5,13,1,5,9,2,1,2,32,0,1,0,0,11940,1,400,3,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,0,1
3531,9,3,2,17,1,4,10,3,1,2,77,1,0,0,0,9655,13,400,1,4,4,0,7,0,0,0,3,0,1,1,0,-1.0,0,0
3547,9,2,0,17,1,7,10,4,1,2,27,0,2,1,1,11006,13,700,4,4,4,5,6,1,0,0,0,0,1,1,2,-1.0,1,0
3566,9,1,0,9,1,7,10,3,1,1,48,0,2,1,2,8183,10,400,2,4,4,5,7,0,0,0,6,0,1,1,2,-1.0,1,0
3567,8,1,3,6,1,1,10,3,1,1,44,0,1,0,1,2551,4,500,1,4,4,3,6,0,0,0,0,2,1,0,1,-1.0,1,0
3572,10,4,6,5,1,1,10,1,1,1,38,1,1,0,3,15206,10,400,1,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,2,0
3575,10,2,5,9,1,5,11,2,1,1,37,0,2,1,2,8285,12,400,3,4,4,0,6,0,0,0,3,0,1,1,2,-1.0,1,0
3578,6,2,5,2,1,6,7,2,1,1,75,0,2,1,2,10582,7,400,3,4,4,0,7,0,0,0,0,0,1,1,2,-1.0,1,0
3580,6,4,0,6,1,6,7,5,1,2,25,1,4,1,5,5459,3,400,2,4,4,0,4,0,0,0,3,0,1,0,1,-1.0,2,0
3585,8,2,5,6,1,7,9,2,1,1,32,0,2,1,1,9349,9,400,4,4,4,3,4,0,0,0,0,0,3,1,2,-1.0,1,0
3586,6,3,3,13,1,2,7,3,1,2,21,0,1,0,2,2687,9,400,2,4,4,5,4,0,0,0,1,0,1,0,1,-1.0,1,0
3597,6,2,4,9,1,6,7,3,1,2,32,0,0,0,2,2936,6,400,4,4,4,1,6,0,0,0,6,0,1,0,0,-1.0,1,0
3605,9,2,5,2,1,7,10,2,1,1,34,0,1,0,2,10167,4,400,3,4,4,5,6,0,0,0,1,0,1,1,1,-1.0,1,0
3606,9,3,1,5,1,7,10,3,1,1,51,1,0,0,2,7617,7,400,1,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,1,0
3607,5,2,1,0,1,2,6,2,1,2,26,0,2,1,1,2072,13,400,3,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
3609,9,1,5,6,1,5,10,1,1,2,25,1,0,0,1,11199,4,400,1,4,4,3,4,0,0,0,0,0,1,1,0,-1.0,1,0
3617,11,1,2,9,1,2,12,1,1,2,31,0,1,0,1,6129,12,400,3,4,4,0,4,1,0,0,0,0,1,0,1,-1.0,1,1
3620,4,2,1,17,1,2,5,2,1,2,34,0,2,1,1,15220,12,400,1,4,4,5,5,0,0,0,0,0,1,2,2,-1.0,1,0
3621,9,4,1,17,1,1,3,1,1,2,29,1,1,0,1,5922,4,400,3,4,4,3,3,0,0,0,0,0,1,0,1,-1.0,1,0
3638,10,2,1,13,1,2,10,3,1,2,44,0,2,1,1,1181,5,400,2,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
3640,8,2,0,13,1,1,9,3,1,2,31,0,0,0,2,9980,8,400,3,4,4,1,4,0,0,0,1,0,1,1,0,-1.0,1,0
3645,10,3,3,6,1,1,10,3,1,2,33,1,1,0,1,9126,5,400,2,4,4,5,6,0,0,0,1,0,1,1,1,-1.0,1,0
3654,7,1,3,0,1,5,8,2,1,1,52,1,0,0,2,12493,3,400,2,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,1,0
3656,6,1,6,2,1,5,7,1,1,1,49,0,0,0,2,10035,16,400,2,4,4,3,7,0,0,0,1,0,1,1,0,-1.0,1,0
3660,9,2,0,0,1,2,10,2,1,2,37,0,1,0,5,58,11,400,3,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,2,0
3666,10,3,6,2,1,7,11,3,1,2,24,0,2,1,1,4264,16,400,2,4,4,3,3,0,0,0,1,4,2,0,2,-1.0,1,0
3674,6,2,4,9,1,2,7,3,1,2,29,0,6,2,5,3974,4,400,3,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,2,0
3691,6,3,0,0,1,2,7,3,1,1,76,0,6,2,5,4679,9,400,3,4,4,0,7,0,0,0,1,0,1,0,0,-1.0,2,0
3697,8,3,6,17,1,2,7,1,1,2,39,0,2,1,1,445,15,400,3,4,4,0,6,0,0,0,1,0,1,0,2,-1.0,1,0
3711,9,1,3,0,1,2,10,1,1,1,38,0,2,1,2,9203,14,400,2,4,4,0,6,0,0,0,6,0,1,1,2,-1.0,1,0
3728,10,3,2,2,1,6,11,3,1,2,29,0,1,0,1,4830,13,400,3,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,0
3734,7,4,2,13,1,2,1,1,1,2,31,0,1,0,2,5705,9,400,2,4,4,3,5,0,0,0,6,0,1,0,1,-1.0,1,0
3741,10,2,1,2,1,7,11,3,1,1,45,0,2,1,1,3139,2,400,3,4,4,3,6,0,0,0,3,0,1,0,2,-1.0,1,0
3756,11,4,2,13,1,5,12,5,1,2,35,0,1,0,1,5440,2,400,4,4,4,0,6,0,0,0,1,4,2,0,1,-1.0,1,0
3768,10,2,4,13,1,1,11,2,1,2,80,0,2,1,1,6790,3,700,3,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,1,0
3772,6,1,2,11,1,2,7,2,1,2,18,0,1,0,1,6264,11,400,1,4,4,0,1,0,0,0,6,0,1,1,1,-1.0,1,0
3780,7,2,1,2,1,6,8,3,1,1,61,0,6,2,5,2080,3,400,2,4,4,0,7,0,0,0,3,4,2,0,0,-1.0,2,0
3785,1,3,2,6,1,1,12,1,1,2,28,0,1,0,1,3809,3,400,3,4,4,3,4,0,0,0,0,0,1,0,1,-1.0,1,0
3786,10,2,3,13,1,3,11,4,1,2,18,0,0,0,1,7052,13,400,4,4,4,0,1,0,0,0,1,0,1,1,0,-1.0,1,1
3788,7,1,4,9,1,5,8,1,1,1,41,1,0,0,1,5657,7,400,1,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,1,0
3794,10,1,1,17,1,2,11,1,1,2,25,0,2,1,1,4927,12,400,3,4,4,1,4,0,0,0,0,0,1,0,2,-1.0,1,0
3795,9,2,1,5,1,7,8,1,1,1,64,0,0,0,3,7799,16,400,4,4,4,3,5,0,0,0,6,0,1,1,0,-1.0,2,1
3797,8,1,1,13,1,6,9,1,1,2,29,0,1,0,1,4200,5,400,4,4,4,5,6,0,0,0,0,0,1,0,1,-1.0,1,0
3809,7,2,5,6,1,1,8,2,1,1,28,0,1,0,1,7877,15,400,2,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,0
3811,10,5,0,6,1,5,10,1,1,2,24,1,1,0,1,1548,12,400,2,4,4,1,4,0,0,0,6,1,1,0,1,-1.0,1,0
3819,6,2,4,6,1,5,7,2,1,1,46,0,1,0,2,6111,14,400,4,4,4,3,7,0,0,0,0,0,1,0,1,-1.0,1,0
3828,8,1,4,2,1,1,9,2,1,1,24,1,0,0,1,3389,2,400,3,4,4,1,4,0,0,0,0,0,1,0,0,-1.0,1,0
3855,7,2,3,13,1,2,8,3,1,2,40,0,1,0,2,2727,9,400,3,4,4,1,7,0,0,0,1,0,1,0,1,-1.0,1,0
3858,11,2,1,5,1,6,12,2,1,1,62,1,1,0,4,14515,11,400,3,4,4,3,7,0,0,0,6,0,3,2,1,-1.0,2,0
3862,8,2,5,9,1,5,3,2,1,2,34,1,1,0,2,12886,11,400,1,4,4,5,5,0,0,0,6,0,1,2,1,-1.0,1,0
3869,10,1,1,9,1,7,11,1,1,1,33,0,1,0,1,10741,13,400,4,4,4,3,6,0,0,0,1,0,1,1,1,-1.0,1,0
3877,5,1,2,2,1,5,6,2,1,1,37,1,1,0,5,15018,4,400,4,4,4,1,6,0,0,0,0,0,1,2,1,-1.0,2,0
3879,7,1,4,13,1,5,8,1,1,2,34,0,1,0,1,7335,7,400,2,4,4,3,5,0,0,0,6,0,1,1,1,-1.0,1,0
3895,11,1,0,6,1,1,12,1,1,1,27,0,1,0,1,1636,15,400,4,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
3898,7,2,0,9,1,1,8,2,1,2,30,0,2,1,5,11209,9,400,2,4,4,5,5,0,0,0,0,0,1,1,2,-1.0,2,0
3906,9,1,3,0,1,2,10,4,1,2,30,0,1,0,2,973,7,400,4,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
3909,6,3,0,13,1,2,7,3,1,2,31,1,0,0,0,5215,5,400,1,4,4,0,5,0,0,0,3,0,1,0,0,-1.0,0,0
3913,8,2,1,6,1,7,9,2,1,2,42,0,2,1,1,5816,14,400,1,4,4,3,6,0,0,0,0,0,1,0,2,-1.0,1,0
3922,4,2,1,17,1,7,8,2,1,2,54,0,1,0,1,8744,9,400,2,4,4,1,7,0,0,0,0,0,1,1,1,-1.0,1,0
3923,7,2,1,6,1,6,8,3,1,1,43,0,1,0,2,5812,9,400,2,4,4,1,6,0,0,0,3,0,1,0,1,-1.0,1,0
3941,8,1,3,6,1,7,7,3,1,1,43,0,1,0,0,4457,11,400,1,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,0,0
3953,5,3,1,2,1,6,6,3,1,1,50,0,1,0,1,4443,11,400,2,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
3955,7,1,2,9,1,7,8,3,1,1,45,1,4,1,5,13530,7,400,1,4,4,0,7,0,0,0,0,0,1,2,1,-1.0,2,0
3960,7,2,3,6,1,6,8,3,1,1,34,0,0,0,0,7665,13,400,3,4,4,0,5,0,0,0,0,0,1,1,0,-1.0,0,0
3963,10,1,1,17,1,7,11,1,1,2,35,1,0,0,1,8559,9,400,4,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
3964,7,4,1,6,1,6,8,4,1,2,24,1,0,0,1,2199,15,400,1,4,4,3,5,0,0,0,3,0,1,0,0,-1.0,1,0
3967,7,3,5,6,1,7,8,3,1,2,0,1,0,0,5,494,7,400,4,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
3968,7,2,5,0,1,7,8,4,1,1,54,0,0,0,2,15274,14,400,4,4,4,1,7,0,0,0,0,0,1,2,0,-1.0,1,0
3975,8,2,3,9,1,2,9,2,1,2,21,0,1,0,1,9862,13,400,2,4,4,1,4,0,0,0,1,0,1,1,1,-1.0,1,0
3997,11,4,5,6,1,6,12,4,1,2,41,0,2,1,2,13924,6,500,1,4,4,3,6,0,0,0,0,1,2,2,2,-1.0,1,0
4001,11,2,1,9,1,2,12,2,1,2,44,0,2,1,1,10687,15,400,3,4,4,0,6,0,0,0,3,0,1,1,2,-1.0,1,0
4010,7,3,5,2,1,6,8,3,1,2,31,1,0,0,5,5287,2,400,2,4,4,3,6,0,0,0,0,0,1,0,0,-1.0,2,0
4016,11,3,2,6,1,6,11,5,1,2,22,1,0,0,5,12224,16,400,4,4,4,1,0,0,0,0,0,0,1,2,0,-1.0,2,0
4028,10,2,4,6,1,5,11,2,1,2,27,0,2,1,2,4775,15,400,3,4,4,5,4,0,0,0,3,0,1,0,2,-1.0,1,0
4031,7,1,0,6,1,6,8,2,1,2,40,0,1,0,2,12158,10,400,3,4,4,0,6,0,0,0,6,0,1,2,1,-1.0,1,0
4037,8,3,2,3,1,5,9,3,1,2,0,1,0,0,2,8072,3,400,3,4,4,3,2,0,0,0,6,0,1,1,0,-1.0,1,0
4038,8,3,1,6,1,7,9,3,1,1,40,0,1,0,2,3741,10,400,1,4,4,3,7,0,0,0,6,0,1,0,1,-1.0,1,1
4045,9,2,6,5,1,2,10,2,1,1,60,0,2,1,5,9959,11,400,1,4,4,3,5,0,0,0,6,0,1,1,2,-1.0,2,0
4051,9,1,0,9,1,1,10,2,1,2,30,1,1,0,5,13293,4,400,2,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,2,0
4059,6,3,3,9,1,6,7,4,1,2,35,1,1,0,1,12191,12,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
4060,7,4,6,2,1,1,9,3,1,2,27,0,1,0,2,6499,5,400,4,4,4,3,6,1,0,0,1,0,1,1,1,-1.0,1,0
4062,8,5,5,9,1,6,9,5,1,2,36,0,2,1,1,1543,7,400,1,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
4063,6,3,2,9,1,1,7,4,1,2,28,1,1,0,1,13028,10,400,2,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
4064,11,4,3,17,1,5,12,5,1,2,31,0,0,0,1,2510,3,400,1,4,4,0,5,0,0,0,6,0,1,0,0,-1.0,1,0
4067,8,3,2,2,1,6,7,2,1,1,40,0,2,1,1,7482,11,400,4,4,4,1,7,0,0,0,0,0,1,1,2,-1.0,1,0
4068,9,2,0,6,1,2,10,3,1,2,0,1,0,0,0,5830,10,400,1,4,4,0,7,1,0,0,3,0,1,0,0,-1.0,0,0
4076,11,3,1,13,1,6,12,3,1,2,48,0,0,0,0,4297,1,400,3,4,4,0,6,0,0,0,0,0,1,0,0,-1.0,0,0
4084,0,2,0,2,1,7,9,1,1,1,64,0,2,1,1,11363,13,400,2,4,4,5,7,0,0,0,1,0,1,2,2,-1.0,1,1
4091,9,1,1,17,1,2,10,1,1,2,69,0,2,1,2,14372,16,400,1,4,4,0,6,0,0,0,3,0,1,2,2,-1.0,1,0
4095,9,2,5,2,1,6,10,2,1,2,41,0,2,1,2,2439,2,400,4,4,4,1,5,0,0,0,0,0,1,0,2,-1.0,1,0
4109,7,1,0,2,1,6,8,2,1,1,35,0,1,0,2,4470,8,400,1,4,4,0,4,0,0,0,0,0,3,0,1,-1.0,1,0
4122,5,2,1,6,1,7,6,2,1,1,42,0,0,0,0,2375,15,400,4,4,4,0,6,0,0,0,3,0,1,0,0,-1.0,0,0
4124,11,4,1,17,1,6,12,4,1,2,33,1,1,0,1,1356,16,400,3,4,4,3,5,0,0,0,3,0,1,0,1,-1.0,1,0
4125,11,4,1,6,1,6,12,4,1,2,26,0,2,1,1,1263,5,400,1,4,4,3,5,0,0,0,1,0,1,0,2,-1.0,1,0
4126,10,4,5,17,1,5,11,4,1,2,30,0,1,0,1,1833,5,400,1,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
4130,7,1,6,9,1,7,8,1,1,2,35,0,1,0,1,852,1,400,2,4,4,3,3,0,0,0,0,0,1,0,1,-1.0,1,0
4133,1,3,5,2,1,7,12,2,1,1,36,0,2,1,3,9606,5,400,4,4,4,3,7,0,0,0,3,0,1,1,2,-1.0,2,0
4135,10,2,6,2,1,1,11,3,1,1,40,0,6,2,5,15284,12,700,2,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,2,0
4137,10,1,6,0,1,1,11,4,1,1,33,0,0,0,5,1711,8,400,3,4,4,3,5,0,0,0,0,0,1,0,0,-1.0,2,0
4142,8,1,3,6,1,6,9,1,1,2,0,0,0,0,5,3259,1,400,2,4,4,0,0,0,0,0,0,0,1,0,0,-1.0,2,1
4148,10,3,1,6,1,7,3,3,1,1,47,0,0,0,2,14640,9,400,4,4,4,5,7,1,0,0,0,0,1,2,0,-1.0,1,0
4151,11,2,0,6,1,7,12,2,1,1,41,0,1,0,1,8185,9,700,3,4,4,3,6,0,0,0,6,0,1,1,1,-1.0,1,0
4158,11,1,2,6,1,6,12,1,1,2,27,0,1,0,1,13371,16,400,4,4,4,1,5,0,0,0,0,0,1,2,1,-1.0,1,0
4169,10,1,2,2,1,2,11,1,1,1,61,1,1,0,1,13182,12,400,2,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,1,0
4177,5,1,0,18,1,2,6,1,1,2,34,1,2,1,5,3131,6,400,3,4,4,5,4,0,0,0,0,0,1,0,2,-1.0,2,0
4185,11,3,6,2,1,6,10,2,1,1,66,0,6,2,5,6387,13,700,3,4,4,0,7,0,0,0,6,0,1,1,0,-1.0,2,1
4189,11,1,1,13,1,6,12,1,1,2,30,0,1,0,1,14733,6,400,3,4,4,3,5,0,0,0,3,0,1,2,1,-1.0,1,0
4192,11,2,1,9,1,6,12,2,1,1,37,0,2,1,5,12907,12,400,2,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,2,0
4200,9,2,4,6,1,1,10,2,1,2,36,0,1,0,1,7871,13,400,1,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,1
4201,10,4,0,5,1,5,10,1,1,1,49,0,2,1,3,10524,10,400,1,4,4,5,6,0,0,0,3,0,1,1,2,-1.0,2,0
4204,9,2,3,2,1,6,10,4,1,1,49,0,0,0,2,14699,13,400,1,4,4,1,7,0,0,0,1,0,1,2,0,-1.0,1,0
4206,10,2,3,6,1,2,11,2,1,2,41,1,2,1,2,4622,7,400,2,4,4,5,6,0,0,0,6,0,1,0,2,-1.0,1,0
4216,9,5,6,9,1,7,3,4,1,2,32,0,2,1,1,3156,7,400,1,4,4,3,5,0,0,0,1,0,1,0,2,-1.0,1,0
4218,4,4,5,6,1,1,4,1,1,2,28,0,0,0,0,1998,12,400,4,4,4,3,5,0,0,0,1,0,1,0,0,-1.0,0,0
4224,10,2,0,2,1,1,11,2,1,1,36,0,2,1,2,9367,3,400,2,4,4,1,6,0,0,0,3,4,2,1,2,-1.0,1,0
4234,10,2,6,9,1,7,3,3,1,2,24,0,1,0,1,4724,9,400,1,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
4238,7,2,2,6,1,2,8,3,1,2,0,0,2,1,5,13981,8,400,1,4,4,3,0,0,0,0,0,0,1,2,2,-1.0,2,0
4239,8,5,5,9,1,1,7,1,1,2,33,1,2,1,2,11775,7,400,4,4,4,0,5,0,0,0,6,0,1,2,2,-1.0,1,0
4249,6,1,3,13,1,6,7,2,1,2,28,0,1,0,2,10273,14,400,2,4,4,5,5,0,0,0,0,0,1,1,1,-1.0,1,0
4254,10,1,3,2,1,7,11,1,1,1,28,0,1,0,1,6855,5,400,2,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,1,1
4258,9,3,6,5,1,1,10,3,1,2,32,1,1,0,4,15407,6,400,4,4,4,0,4,0,0,0,0,0,1,2,1,-1.0,2,0
4259,8,4,3,17,1,6,9,4,1,2,24,0,1,0,1,7858,14,400,1,4,4,0,2,0,0,0,6,0,1,1,1,-1.0,1,0
4269,10,1,1,6,1,6,11,1,1,2,26,1,2,1,2,8327,14,400,2,4,4,5,5,0,0,0,6,0,1,1,2,-1.0,1,0
4273,7,2,0,13,1,1,8,3,1,2,21,0,2,1,1,5553,10,400,4,4,4,3,4,0,0,0,0,0,1,0,2,-1.0,1,0
4281,7,2,1,2,1,2,8,2,1,1,48,1,1,0,1,772,2,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
4283,9,2,5,6,1,2,10,3,1,2,60,0,2,1,1,10136,3,400,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
4290,7,2,6,13,1,1,8,2,1,2,34,0,2,1,0,1513,5,400,4,4,4,1,6,0,0,0,0,4,2,0,2,-1.0,0,0
4294,8,3,3,13,1,1,7,1,1,2,25,0,0,0,1,3694,3,400,2,4,4,0,5,0,0,0,1,0,1,0,0,-1.0,1,1
4319,6,1,3,9,1,2,7,1,1,2,21,0,1,0,1,6128,13,400,3,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,1,0
4328,9,3,0,9,1,5,10,4,1,2,32,0,1,0,1,13661,11,400,3,4,4,5,5,0,0,0,1,0,1,2,1,-1.0,1,0
4330,5,1,0,2,1,5,6,2,1,1,41,0,0,0,2,14477,2,400,4,4,4,1,6,0,0,0,1,0,1,2,0,-1.0,1,0
4331,10,1,6,17,1,1,10,1,1,2,46,0,0,0,1,8870,5,400,1,4,4,3,6,1,0,0,3,0,1,1,0,-1.0,1,0
4333,11,2,2,2,1,5,12,3,1,1,62,0,6,2,5,11283,10,400,4,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,2,0
4342,9,4,5,6,1,6,10,4,1,2,42,0,1,0,1,10791,1,400,3,4,4,0,6,0,0,0,6,0,1,1,1,-1.0,1,0
4345,11,1,5,6,1,6,12,2,1,1,40,0,0,0,1,6729,16,400,4,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
4348,6,2,5,13,1,7,7,3,1,2,30,1,0,0,1,13976,1,400,1,4,4,3,5,0,0,0,6,0,1,2,0,-1.0,1,0
4363,9,1,0,6,1,6,10,2,1,1,47,0,1,0,2,4672,9,400,2,4,4,5,6,0,0,0,6,0,1,0,1,-1.0,1,0
4372,6,1,0,2,1,2,12,2,1,1,57,0,1,0,1,216,12,400,1,4,4,0,7,0,0,0,6,0,1,0,1,-1.0,1,0
4383,8,1,6,6,1,7,9,1,1,2,42,0,1,0,1,9680,3,400,3,4,4,5,6,0,0,0,6,0,1,1,1,-1.0,1,0
4388,9,2,0,13,1,1,10,2,1,2,32,1,1,0,2,2869,10,400,4,4,4,0,6,0,0,0,6,0,1,0,1,-1.0,1,0
4390,6,1,4,13,1,7,7,2,1,2,21,1,0,0,1,4187,5,400,2,4,4,3,4,0,0,0,0,1,1,0,0,-1.0,1,0
4393,6,1,2,6,1,6,7,1,1,1,33,1,1,0,1,10141,10,400,1,4,4,0,5,0,0,0,3,0,1,1,1,-1.0,1,0
4409,6,3,1,2,1,1,7,4,1,2,27,0,1,0,1,5214,15,400,3,4,4,1,4,0,0,0,3,0,1,0,1,-1.0,1,0
4411,10,2,3,9,1,6,11,2,1,1,39,0,1,0,1,7050,9,400,3,4,4,1,6,0,0,0,1,0,1,1,1,-1.0,1,1
4420,11,1,5,17,1,2,3,3,1,2,28,0,0,0,1,14416,13,400,2,4,4,1,5,0,0,0,6,0,1,2,0,-1.0,1,1
4422,3,1,3,6,1,2,4,2,1,2,0,0,2,1,5,5297,16,400,2,4,4,5,0,0,0,0,0,0,1,0,2,-1.0,2,0
4425,5,3,1,0,1,7,6,3,1,1,43,0,0,0,1,2927,10,400,3,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,1,0
