,Month,WeekOfMonth,DayOfWeek,Make,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus,Age,Fault,PolicyType,VehicleCategory,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy,AgeGroup,VehiclePrice_Cat,Fraud
5093,4,5,1,2,1,5,4,2,0,1,41,0,0,0,1,5094,16,400,4,0,4,3,7,0,0,0,0,0,1,0,0,-1.0,1,0
6811,3,3,0,17,0,2,4,4,1,2,30,0,2,1,2,6812,2,400,2,4,4,5,4,0,0,0,0,0,1,1,2,-1.0,1,0
5491,5,2,0,9,1,2,6,2,1,1,61,1,1,0,1,5492,9,400,4,4,4,0,7,0,0,0,6,0,1,0,1,-1.0,1,0
2739,5,2,1,0,0,2,6,2,0,1,38,0,2,1,2,2740,13,400,3,4,4,5,6,0,0,0,0,0,1,0,2,-1.0,1,0
262,0,5,4,13,1,1,1,5,1,1,49,0,1,0,2,263,3,400,1,4,4,1,7,0,0,0,1,0,1,0,1,-1.0,1,0
8246,7,3,6,9,1,2,9,4,0,2,30,0,2,1,1,8247,12,400,2,4,4,0,4,0,0,0,0,0,1,1,2,-1.0,1,0
13980,7,2,2,6,1,2,8,3,1,2,0,0,2,1,5,13981,8,400,1,4,4,3,0,0,0,0,0,0,1,2,2,-1.0,2,0
8114,2,2,1,13,1,1,3,3,1,2,30,1,1,0,1,8115,9,400,2,4,4,1,6,0,0,0,0,0,1,1,1,-1.0,1,0
4583,6,3,1,9,1,2,7,4,1,1,57,1,1,0,1,4584,11,400,3,4,4,3,7,0,0,0,1,0,1,0,1,-1.0,1,0
13546,10,1,3,13,1,2,11,1,1,1,77,0,1,0,5,13547,13,400,2,4,4,0,7,0,0,0,1,0,1,2,1,-1.0,2,0
3850,6,5,6,6,1,2,6,2,1,2,33,0,2,1,1,3851,15,400,3,4,4,3,5,0,0,0,3,0,1,0,2,-1.0,1,0
14116,0,2,2,9,1,6,1,3,1,1,29,1,2,1,2,14117,6,400,2,4,4,1,3,0,0,0,6,0,1,2,2,-1.0,1,0
10758,8,1,0,13,0,2,9,2,0,1,33,0,1,0,1,10759,6,400,4,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
9668,1,5,4,13,1,1,12,1,0,2,31,1,1,0,1,9669,1,400,4,4,4,1,5,0,0,0,0,0,1,1,1,-1.0,1,0
13663,7,2,4,9,1,2,8,3,1,1,46,1,0,0,1,13664,11,400,4,4,4,3,5,0,0,0,0,0,1,2,0,-1.0,1,0
1391,8,2,1,5,1,6,6,3,1,1,43,0,2,1,2,1392,12,400,3,4,4,5,7,0,0,0,6,0,1,0,2,-1.0,1,0
9116,5,3,5,13,1,6,6,3,1,1,55,1,0,0,1,9117,2,400,4,4,4,3,7,0,0,0,6,0,1,1,0,-1.0,1,0
11786,6,1,1,17,1,7,7,2,0,1,56,0,1,0,1,11787,1,400,3,4,4,3,7,0,0,0,6,0,1,2,1,-1.0,1,0
14934,11,4,5,13,1,6,12,4,1,1,52,1,0,0,1,14935,12,400,4,4,4,3,7,0,0,0,1,0,1,2,0,-1.0,1,0
3381,11,4,0,9,1,2,12,4,1,1,26,1,1,0,5,3382,4,400,4,4,4,3,6,0,0,0,0,4,2,0,1,-1.0,2,0
240,4,3,3,2,1,6,5,3,1,2,32,0,2,1,1,241,16,400,4,4,4,3,5,0,0,0,1,0,1,0,2,-1.0,1,0
5412,0,3,4,7,1,5,11,4,1,1,41,0,2,1,3,5413,8,400,1,4,4,5,6,0,0,0,1,0,3,0,2,-1.0,2,0
9789,0,3,4,18,1,1,9,1,1,2,40,1,0,0,2,9790,10,400,4,4,4,1,6,0,0,0,6,0,1,1,0,-1.0,1,0
9585,2,3,6,17,1,5,3,3,1,1,43,0,1,0,1,9586,7,400,1,4,4,1,5,0,0,0,3,0,1,1,1,-1.0,1,0
15387,4,1,2,7,1,7,5,2,1,1,40,0,0,0,3,15388,9,400,4,4,4,0,7,0,0,0,0,0,1,2,0,-1.0,2,0
8455,11,2,2,17,1,2,12,2,1,1,78,0,1,0,1,8456,9,400,3,4,4,0,7,0,0,0,3,0,1,1,1,-1.0,1,0
3370,8,1,4,17,1,1,9,1,1,1,34,1,1,0,1,3371,13,400,3,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
4342,8,5,3,6,1,6,7,1,1,2,25,0,1,0,1,4343,13,400,3,4,4,3,4,0,0,0,1,0,1,0,1,-1.0,1,0
10432,4,3,4,13,1,2,5,4,1,1,27,0,1,0,2,10433,2,400,3,4,4,3,5,0,0,0,1,0,1,1,1,-1.0,1,0
13175,9,1,2,9,1,5,10,2,1,1,48,0,1,0,1,13176,2,700,1,4,4,3,6,0,0,0,6,0,1,2,1,-1.0,1,0
1825,6,5,4,6,1,5,6,1,1,2,24,0,4,1,5,1826,6,400,1,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,2,0
14032,2,1,1,13,1,1,1,5,1,1,37,1,1,0,2,14033,5,400,4,4,4,1,7,0,0,0,6,0,1,2,1,-1.0,1,0
14710,2,3,4,0,1,5,3,3,1,1,50,1,0,0,1,14711,8,400,1,4,4,3,6,0,0,0,0,0,1,2,0,-1.0,1,0
3643,2,5,0,6,1,2,5,1,1,1,50,0,4,1,5,3644,5,400,2,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,2,0
15119,6,2,1,13,1,6,7,2,0,1,36,0,1,0,2,15120,7,400,1,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
6571,11,3,4,3,1,2,12,3,0,1,54,1,0,0,1,6572,8,400,4,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
1668,8,1,3,6,1,2,9,1,1,2,0,0,1,0,5,1669,6,400,3,4,4,0,0,0,0,0,0,0,1,0,1,-1.0,2,0
8237,2,3,5,13,1,5,3,4,1,1,72,0,2,1,0,8238,7,400,1,4,4,3,7,0,0,0,6,0,1,1,2,-1.0,0,0
1085,3,1,3,17,1,6,4,4,1,2,25,1,1,0,5,1086,10,400,4,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,2,0
9164,3,4,5,9,1,7,4,4,1,2,24,0,2,1,1,9165,14,400,1,4,4,3,4,0,0,0,3,0,1,1,2,-1.0,1,0
5438,11,4,1,15,1,6,11,1,1,1,48,1,0,0,2,5439,4,400,4,4,4,0,7,0,0,0,1,0,1,0,0,-1.0,1,0
4130,5,1,6,17,1,5,6,2,0,2,28,0,1,0,1,4131,2,400,1,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
13682,6,5,5,6,1,6,6,1,1,2,32,1,1,0,0,13683,16,400,2,4,4,5,5,0,0,0,0,0,1,2,1,-1.0,0,0
9211,10,4,2,9,1,2,11,4,1,1,44,1,1,0,1,9212,7,400,3,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
13237,6,5,0,2,1,5,6,2,1,2,56,1,1,0,1,13238,4,700,3,4,4,5,7,0,0,0,3,0,1,2,1,-1.0,1,0
8790,3,3,5,13,1,6,8,1,0,1,54,0,1,0,1,8791,16,400,4,4,4,3,7,0,0,0,1,0,1,1,1,-1.0,1,0
14311,2,4,1,0,1,2,5,4,1,1,48,0,0,0,1,14312,2,400,1,4,4,0,6,0,0,0,0,0,1,2,0,-1.0,1,0
3876,7,1,0,17,1,2,8,2,1,2,23,1,1,0,1,3877,3,500,2,4,4,3,5,0,0,0,1,2,1,0,1,-1.0,1,0
6949,0,4,0,13,1,6,1,4,1,1,46,0,6,2,3,6950,4,400,1,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,2,0
5161,8,4,0,9,1,2,9,5,1,2,28,1,0,0,1,5162,1,400,2,4,4,0,5,0,0,0,3,0,1,0,0,-1.0,1,0
12993,11,2,0,13,0,7,12,2,1,2,23,0,1,0,2,12994,3,400,2,4,4,3,4,0,0,0,6,0,1,2,1,-1.0,1,0
6891,2,5,0,17,1,7,5,1,1,1,57,1,0,0,1,6892,1,400,2,4,4,0,6,0,0,0,1,0,1,1,0,-1.0,1,0
5392,4,3,5,9,1,5,5,3,1,1,30,0,0,0,1,5393,14,400,2,4,4,3,6,0,0,0,1,0,1,0,0,-1.0,1,0
3507,7,4,6,15,0,2,1,1,1,1,26,0,1,0,2,3508,8,400,3,4,4,3,5,0,0,0,0,4,2,0,1,-1.0,1,0
14609,6,3,5,17,1,6,7,3,0,1,61,0,2,1,2,14610,2,400,1,4,4,0,7,0,0,0,6,0,1,2,2,-1.0,1,0
9398,2,3,1,6,1,7,3,4,0,1,52,0,2,1,1,9399,1,400,4,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
754,6,4,5,13,1,7,7,5,0,2,30,0,2,1,2,755,13,400,4,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
13888,3,1,3,0,0,5,8,1,1,1,32,1,0,0,2,13889,4,400,3,4,4,0,5,0,0,0,0,0,1,2,0,-1.0,1,0
8116,2,3,4,0,1,6,3,3,0,2,32,1,2,1,1,8117,12,400,1,4,4,0,6,0,0,0,3,0,1,1,2,-1.0,1,0
5334,4,2,0,18,0,3,5,2,1,1,41,0,0,0,5,5335,3,400,2,4,4,3,7,0,0,0,3,4,2,0,0,-1.0,2,0
1516,5,2,1,6,0,0,0,1,1,2,0,0,0,0,5,1517,15,400,2,4,0,0,0,0,0,0,0,0,1,0,0,-1.0,2,0
5132,11,3,1,6,1,1,12,4,1,1,35,1,0,0,1,5133,15,400,3,4,4,0,4,0,0,0,0,0,1,0,0,-1.0,1,0
10437,4,5,5,17,0,7,4,1,1,2,45,0,0,0,0,10438,2,400,3,4,4,0,6,0,0,0,1,4,2,1,0,-1.0,0,0
3149,9,4,6,6,1,7,10,4,1,1,28,0,1,0,1,3150,2,400,4,4,4,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
10536,8,1,4,2,0,1,9,1,1,1,34,0,2,1,3,10537,12,400,4,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,2,0
6848,3,1,3,13,1,7,4,2,0,2,35,0,2,1,1,6849,16,400,2,4,4,1,6,0,0,0,6,0,1,1,2,-1.0,1,0
8892,0,1,0,6,0,7,1,1,1,2,0,0,2,1,5,8893,6,400,1,4,4,0,0,0,0,0,0,0,1,1,2,-1.0,2,0
11968,2,4,5,13,1,2,5,1,1,1,43,0,2,1,2,11969,16,400,4,4,4,5,6,0,0,0,6,0,1,2,2,-1.0,1,0
7175,2,3,1,9,1,2,3,3,1,2,37,0,0,0,2,7176,1,400,3,4,4,1,6,0,0,0,6,0,3,1,0,-1.0,1,0
3059,8,2,3,17,1,2,9,2,1,1,55,0,2,1,1,3060,12,400,2,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
8036,7,2,0,9,0,1,8,3,1,1,52,1,1,0,1,8037,13,400,1,4,4,3,7,0,0,0,6,0,3,1,1,-1.0,1,0
13924,11,5,6,13,1,5,12,5,1,1,32,1,0,0,2,13925,2,400,1,4,4,3,5,0,0,0,3,0,1,2,0,-1.0,1,0
8535,9,3,5,17,0,2,3,3,1,2,25,0,1,0,1,8536,15,400,2,4,4,5,4,0,0,0,0,0,1,1,1,-1.0,1,0
5513,0,4,0,17,1,7,9,4,1,1,48,0,0,0,1,5514,14,400,4,4,4,1,7,0,0,0,3,0,1,0,0,-1.0,1,0
8268,5,3,5,6,1,7,6,3,1,1,35,0,1,0,1,8269,15,400,3,4,4,5,5,0,0,0,1,0,1,1,1,-1.0,1,0
3661,8,3,2,5,0,2,9,4,1,1,38,1,0,0,4,3662,14,400,4,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,2,0
11727,5,5,2,2,1,2,2,2,1,1,73,1,0,0,1,11728,11,400,3,4,4,1,7,0,0,0,6,0,1,2,0,-1.0,1,0
882,1,4,0,6,1,2,2,5,1,1,41,0,0,0,2,883,7,400,4,4,4,1,6,0,0,0,1,4,2,0,0,-1.0,1,0
918,8,4,0,13,0,6,7,2,1,1,62,1,1,0,1,919,9,500,3,4,4,3,7,0,0,0,0,2,1,0,1,-1.0,1,0
10135,9,2,5,6,1,2,10,3,1,2,60,0,2,1,1,10136,3,400,3,4,4,3,6,0,0,0,6,0,1,1,2,-1.0,1,0
13845,3,2,3,17,1,2,4,3,1,2,32,1,1,0,1,13846,4,400,4,4,4,1,5,0,0,0,1,0,7,2,1,-1.0,1,0
8083,8,1,6,17,1,5,9,1,1,1,59,1,0,0,1,8084,5,400,3,4,4,0,7,0,0,0,0,0,1,1,0,-1.0,1,0
12759,1,2,5,9,1,1,2,3,1,1,30,1,1,0,1,12760,5,400,2,4,4,3,5,0,0,0,6,0,1,2,1,-1.0,1,0
11374,4,3,3,13,1,7,4,1,0,2,40,0,0,0,1,11375,2,400,1,4,4,0,4,0,0,0,3,0,1,2,0,-1.0,1,0
5635,7,1,0,13,1,1,8,1,1,1,38,0,2,1,1,5636,11,400,1,4,4,3,7,0,0,0,0,0,1,0,2,-1.0,1,0
6312,7,1,2,15,1,7,8,2,1,1,64,0,0,0,2,6313,15,400,4,4,4,3,7,0,0,0,0,0,1,1,0,-1.0,1,0
6042,1,1,4,2,1,2,2,3,1,2,44,0,2,1,2,6043,7,400,4,4,4,1,6,1,0,0,0,0,1,0,2,-1.0,1,0
14874,8,1,3,18,1,7,9,1,1,1,49,0,2,1,5,14875,3,400,2,4,4,5,6,0,0,0,0,0,1,2,2,-1.0,2,0
2235,3,3,5,0,1,1,4,3,1,1,42,0,0,0,2,2236,11,400,4,4,4,1,7,0,0,0,3,0,1,0,0,-1.0,1,0
286,4,1,1,9,1,2,5,1,0,2,38,0,2,1,2,287,1,400,1,4,4,3,7,0,0,0,3,0,1,0,2,-1.0,1,0
507,7,1,5,17,1,5,8,1,1,1,42,1,0,0,0,508,5,400,2,4,4,0,7,0,0,0,0,0,1,0,0,-1.0,0,0
11704,0,4,4,5,1,5,7,1,1,1,55,0,2,1,2,11705,2,400,3,4,4,3,6,0,0,0,0,0,1,2,2,-1.0,1,0
4189,7,4,3,9,1,7,1,1,1,2,33,1,0,0,1,4190,10,400,1,4,4,1,5,0,0,0,6,0,1,0,0,-1.0,1,0
1108,9,4,2,5,1,5,3,4,1,1,53,0,1,0,2,1109,14,400,4,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,1,0
2635,1,1,2,17,1,6,12,1,1,1,44,0,1,0,1,2636,8,700,4,4,4,1,6,0,0,0,6,0,1,0,1,-1.0,1,0
7960,9,2,1,17,1,2,10,2,1,2,40,1,0,0,1,7961,12,400,4,4,4,0,6,0,0,0,6,0,1,1,0,-1.0,1,0
421,2,1,4,2,1,5,1,4,1,1,80,0,7,2,5,422,3,400,4,4,4,1,7,0,0,0,0,0,1,0,1,-1.0,2,0
11482,2,3,5,9,1,6,3,3,1,1,31,0,2,1,3,11483,13,400,1,4,4,1,6,0,0,0,6,0,1,2,2,-1.0,2,0
7450,5,2,1,13,0,2,6,3,1,1,47,0,1,0,1,7451,14,400,1,4,4,0,7,1,0,0,1,0,1,1,1,-1.0,1,0
13957,7,3,6,9,1,6,8,4,1,1,30,1,4,1,5,13958,1,400,2,4,4,3,5,0,0,0,0,0,1,2,1,-1.0,2,0
11441,7,2,6,13,1,6,8,4,1,1,55,1,2,1,1,11442,5,400,1,4,4,1,7,0,0,0,6,0,1,2,2,-1.0,1,0
7119,10,2,6,13,1,2,10,4,1,2,35,0,2,1,2,7120,16,400,3,4,4,3,5,0,0,1,0,0,1,1,2,-1.0,1,0
3550,10,4,2,18,1,2,11,4,0,3,43,0,1,0,4,3551,4,400,1,4,4,0,6,0,0,1,0,0,1,0,1,-1.0,2,0
14967,6,4,3,6,0,2,7,4,1,2,0,0,2,1,5,14968,11,400,2,4,4,5,0,0,0,0,0,0,1,2,2,-1.0,2,0
7761,5,2,5,6,1,7,2,3,1,1,39,1,1,0,1,7762,8,400,1,4,4,0,6,0,0,0,0,0,1,1,1,-1.0,1,0
5441,10,3,4,9,1,2,11,4,1,1,63,0,2,1,1,5442,7,400,4,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
11998,0,1,3,9,1,7,1,1,1,1,32,0,1,0,1,11999,3,400,1,4,4,0,5,0,0,0,0,0,1,2,1,-1.0,1,0
4560,1,3,0,11,1,2,2,5,1,1,58,1,0,0,5,4561,5,400,4,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,2,0
1061,3,1,1,13,1,2,4,1,1,2,40,0,1,0,1,1062,12,400,4,4,4,3,5,0,0,0,0,0,1,0,1,-1.0,1,0
9715,10,4,0,13,1,1,11,4,1,1,35,0,1,0,1,9716,11,400,2,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,0
1793,1,2,0,13,1,6,5,4,1,1,55,0,2,1,1,1794,11,400,2,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
2249,7,2,4,17,1,2,8,3,1,2,29,0,1,0,1,2250,6,400,3,4,4,0,5,0,0,0,3,0,1,0,1,-1.0,1,0
4407,3,1,3,13,1,1,4,2,1,1,29,0,2,1,1,4408,12,400,1,4,4,5,5,0,0,0,0,0,1,0,2,-1.0,1,0
13959,3,3,1,13,1,6,4,4,1,1,42,0,1,0,1,13960,5,400,1,4,4,3,7,0,0,0,1,0,1,2,1,-1.0,1,0
4752,9,1,0,13,1,2,10,2,1,1,57,0,0,0,0,4753,6,400,2,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,0,0
839,8,1,5,5,1,6,9,1,1,1,47,0,1,0,2,840,1,400,4,4,4,3,7,0,0,0,1,0,1,0,1,-1.0,1,0
2980,7,1,4,2,1,1,8,1,1,1,56,0,2,1,5,2981,12,400,3,4,4,0,7,0,0,0,6,0,1,0,2,-1.0,2,0
10954,9,3,4,9,1,2,10,4,1,1,43,0,2,1,2,10955,3,400,3,4,4,3,5,0,0,0,1,0,1,1,2,-1.0,1,0
3587,9,2,0,6,1,1,7,4,1,2,0,0,0,0,5,3588,8,400,3,4,4,1,0,0,0,0,0,0,1,0,0,-1.0,2,0
12776,0,2,6,6,1,1,1,4,1,1,65,0,1,0,1,12777,7,400,2,4,4,0,6,0,0,0,0,0,1,2,1,-1.0,1,0
4364,10,1,4,9,1,2,11,2,0,2,60,1,1,0,2,4365,6,400,3,3,3,1,5,0,0,0,0,0,1,0,1,-1.0,1,0
10130,0,3,5,13,1,7,1,3,1,1,45,0,0,0,1,10131,16,400,4,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
2519,0,1,2,0,1,6,1,2,1,1,33,1,0,0,2,2520,7,400,3,4,4,1,5,0,0,0,0,0,1,0,0,-1.0,1,0
9511,11,3,1,9,1,6,12,3,1,2,32,0,2,1,1,9512,2,400,2,4,4,0,6,0,0,0,0,0,1,1,2,-1.0,1,0
12205,1,4,3,17,1,2,2,5,1,1,65,0,0,0,1,12206,13,400,3,4,4,3,7,0,0,0,3,0,1,2,0,-1.0,1,0
8087,0,5,4,6,1,1,1,5,1,2,0,0,2,1,5,8088,16,400,1,4,4,5,0,0,0,0,0,0,1,1,2,-1.0,2,0
13290,9,5,1,0,1,7,10,5,1,1,31,0,0,0,2,13291,10,400,2,4,4,3,6,0,0,0,1,0,1,2,0,-1.0,1,0
13508,8,1,5,13,1,5,9,1,0,2,32,0,2,1,1,13509,13,400,2,4,4,1,3,0,0,0,0,0,1,2,2,-1.0,1,0
7715,8,4,6,13,1,5,9,4,1,1,44,0,1,0,2,7716,16,400,4,4,4,0,7,0,0,0,6,0,1,1,1,-1.0,1,0
3657,2,5,4,6,1,7,5,1,1,1,44,0,2,1,1,3658,16,400,2,4,4,1,6,0,0,0,3,0,1,0,2,-1.0,1,0
8789,3,3,4,2,1,1,4,3,0,1,28,1,2,1,5,8790,12,400,1,4,4,3,5,0,0,0,0,0,1,1,2,-1.0,2,0
13236,11,3,4,2,1,6,12,3,0,2,38,1,2,1,1,13237,1,400,4,4,4,3,7,0,0,0,0,0,1,2,2,-1.0,1,0
1279,11,1,2,13,1,2,12,1,0,1,44,0,2,1,1,1280,11,400,4,4,4,5,7,0,0,0,0,0,1,0,2,-1.0,1,0
12897,8,3,5,13,1,5,9,3,1,1,47,0,6,2,3,12898,12,400,2,3,3,1,7,0,0,0,0,0,1,2,0,-1.0,2,0
11864,10,5,1,13,1,2,10,5,1,1,48,0,1,0,1,11865,3,400,3,4,4,1,7,0,0,0,0,0,1,2,1,-1.0,1,0
2335,0,4,5,17,1,7,9,1,1,1,65,1,0,0,1,2336,6,400,2,4,4,3,7,0,0,0,3,0,1,0,0,-1.0,1,0
14101,6,4,6,6,1,6,7,5,0,1,58,0,2,1,1,14102,14,400,1,4,4,0,6,0,0,0,0,0,1,2,2,-1.0,1,0
4971,9,3,1,9,0,2,10,3,1,1,35,0,1,0,2,4972,8,400,2,4,4,0,6,0,0,0,0,0,1,0,1,-1.0,1,0
8631,3,1,2,2,1,2,4,1,1,1,66,0,1,0,2,8632,8,400,3,4,4,0,7,0,0,0,6,4,2,1,1,-1.0,1,0
515,0,1,2,13,1,7,1,1,1,1,71,0,0,0,1,516,12,400,4,4,4,3,6,0,0,0,6,0,1,0,0,-1.0,1,0
4493,11,3,5,6,1,7,12,3,1,1,33,0,2,1,2,4494,2,400,1,4,4,1,5,0,0,0,6,0,1,0,2,-1.0,1,0
5170,4,3,0,6,1,2,5,4,1,1,48,0,1,0,2,5171,5,400,2,4,4,0,7,0,0,0,0,0,1,0,1,-1.0,1,0
1115,1,5,1,13,1,1,12,1,1,1,34,0,1,0,1,1116,16,400,4,4,4,0,5,0,0,0,0,0,1,0,1,-1.0,1,0
4133,10,4,4,17,1,5,10,3,1,1,28,0,1,0,1,4134,12,400,1,4,4,0,6,1,0,0,6,0,1,0,1,-1.0,1,0
8273,7,1,0,6,1,6,8,2,1,2,0,0,1,0,5,8274,14,400,2,4,4,5,0,0,0,0,0,0,1,1,1,-1.0,2,0
9166,7,5,1,6,1,6,1,2,1,1,48,0,1,0,1,9167,10,400,4,4,4,3,6,0,0,0,3,0,1,1,1,-1.0,1,0
11733,1,1,6,9,1,7,2,4,1,1,63,0,0,0,1,11734,6,400,1,4,4,3,7,0,0,0,0,0,1,2,0,-1.0,1,0
7793,3,4,5,13,1,7,4,4,0,2,28,0,2,1,1,7794,3,400,3,4,4,3,4,0,0,0,0,0,1,1,2,-1.0,1,0
771,7,2,1,2,1,2,8,2,1,1,48,1,1,0,1,772,2,400,2,4,4,3,6,0,0,0,0,0,1,0,1,-1.0,1,0
5788,0,2,4,6,1,7,1,2,1,1,33,1,2,1,1,5789,11,400,3,4,4,3,5,0,0,0,0,0,1,0,2,-1.0,1,0
11428,5,5,2,13,1,4,12,1,1,1,44,0,3,1,1,11429,7,400,4,4,4,5,6,0,0,0,6,0,1,2,0,-1.0,1,0
12245,10,1,3,0,0,6,11,1,1,1,61,0,2,1,1,12246,13,700,4,4,4,3,7,0,0,0,6,0,1,2,2,-1.0,1,0
5690,0,4,1,6,1,6,9,2,1,2,27,0,0,0,1,5691,5,400,3,4,4,0,5,0,0,0,0,0,1,0,0,-1.0,1,0
11509,5,5,2,17,1,6,12,3,1,1,54,1,0,0,5,11510,12,400,2,4,4,1,7,0,0,0,1,0,1,2,0,-1.0,2,0
6481,0,4,0,13,1,7,1,4,1,1,41,0,1,0,0,6482,7,400,4,4,4,3,6,0,0,0,0,0,1,1,1,-1.0,0,0
5194,7,2,4,13,1,1,8,2,0,1,27,0,1,0,1,5195,3,400,1,4,4,0,4,0,0,0,0,0,1,0,1,-1.0,1,0
10687,9,1,0,6,1,2,10,1,1,2,21,0,2,1,1,10688,3,400,1,4,4,3,4,0,0,0,6,0,1,1,2,-1.0,1,0
10290,4,3,2,13,0,6,5,3,1,1,41,0,0,0,0,10291,8,400,4,4,4,0,6,0,0,0,1,4,2,1,0,-1.0,0,0
3307,11,4,6,13,1,7,12,4,1,2,50,0,2,1,2,3308,13,400,2,4,4,1,6,0,0,0,1,0,1,0,2,-1.0,1,0
13204,0,3,4,0,1,7,1,4,1,1,30,0,2,1,5,13205,9,400,1,4,4,3,5,0,0,0,6,0,1,2,2,-1.0,2,0
2536,9,4,6,9,1,7,10,4,1,1,59,1,1,0,1,2537,6,400,1,4,4,0,7,0,0,0,1,0,1,0,1,-1.0,1,0
14043,5,1,2,13,1,2,6,2,1,2,33,0,2,1,2,14044,7,700,1,4,4,5,6,0,0,0,3,0,1,2,2,-1.0,1,0
13117,6,4,0,2,0,6,6,1,1,1,46,1,1,0,1,13118,6,400,2,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
4739,6,4,1,17,1,7,7,5,1,2,32,1,0,0,1,4740,14,400,1,4,4,0,6,0,0,0,1,0,1,0,0,-1.0,1,0
14798,6,2,1,5,1,6,7,3,1,1,71,0,1,0,0,14799,7,400,4,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,0,0
14076,0,1,1,2,0,2,1,1,1,1,50,0,1,0,1,14077,6,500,1,4,4,3,7,0,0,0,0,2,1,2,1,-1.0,1,0
12239,3,1,4,2,1,6,4,3,1,1,28,0,1,0,1,12240,2,400,2,4,4,3,5,0,0,0,1,0,1,2,1,-1.0,1,0
10216,2,2,4,5,0,1,3,2,1,1,67,0,1,0,4,10217,7,400,4,4,4,3,7,0,0,0,6,0,1,1,1,-1.0,2,0
8467,6,3,1,6,1,7,7,5,1,2,0,0,2,1,5,8468,6,400,4,4,4,1,0,0,0,0,0,0,1,1,2,-1.0,2,0
7932,0,4,3,13,1,2,1,4,1,1,28,1,0,0,1,7933,13,400,2,4,4,1,5,0,0,0,6,0,1,1,0,-1.0,1,0
12767,9,3,4,13,1,1,10,3,1,1,37,1,1,0,2,12768,4,400,4,4,4,3,6,0,0,0,1,0,1,2,1,-1.0,1,0
13921,6,5,5,11,1,1,6,1,1,1,35,0,1,0,1,13922,11,400,1,4,4,3,6,0,0,0,0,0,1,2,1,-1.0,1,0
11403,2,2,4,9,1,7,3,2,0,1,33,0,0,0,0,11404,10,400,1,4,4,0,5,0,0,0,0,4,2,2,0,-1.0,0,0
11523,11,2,6,17,1,5,12,3,1,1,65,0,1,0,1,11524,4,400,3,4,4,3,7,0,0,0,0,0,1,2,1,-1.0,1,0
13493,11,1,3,6,1,7,10,1,1,1,29,0,2,1,2,13494,9,400,2,4,4,3,4,0,0,0,0,0,1,2,2,-1.0,1,0
14553,7,2,1,13,1,2,1,2,1,1,33,1,1,0,1,14554,10,400,1,4,4,3,5,0,0,0,6,4,2,2,1,-1.0,1,0
11120,6,4,6,9,1,5,7,5,1,2,45,1,0,0,1,11121,6,400,4,4,4,3,6,0,0,0,0,0,1,1,0,-1.0,1,0
14319,11,3,3,13,1,6,12,4,1,1,65,0,0,0,0,14320,16,400,1,4,4,1,6,0,0,0,0,0,1,2,0,-1.0,0,0
3924,7,1,2,5,0,7,8,2,1,1,51,1,0,0,5,3925,14,400,3,4,4,0,7,0,0,0,6,0,1,0,0,-1.0,2,0
4034,3,2,3,9,1,7,8,2,0,1,34,1,4,1,5,4035,12,400,2,4,4,1,4,0,0,0,0,0,1,0,1,-1.0,2,0
3668,4,2,6,6,1,5,5,2,1,2,0,1,2,1,5,3669,12,400,1,4,4,1,0,0,0,0,0,0,1,0,2,-1.0,2,0
8266,8,4,3,5,0,2,9,4,1,1,48,0,1,0,3,8267,4,400,4,4,4,1,7,0,0,0,6,0,1,1,1,-1.0,2,0
6886,4,3,3,9,1,5,5,4,0,1,50,0,2,1,1,6887,4,400,4,4,4,3,6,0,0,0,0,0,1,1,2,-1.0,1,0
